WP_000340713.1	lcl|NZ_JADDWY010000021.1_cds_WP_002725873.1_1035	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669917.1_1036	91.290	310	314
WP_000412665.1	lcl|NZ_JADDWY010000023.1_cds_WP_011671202.1_1123	24.308	325	314
WP_000412665.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669955.1_2623	22.789	294	314
WP_000412665.1	lcl|NZ_JADDWY010000060.1_cds_WP_011669957.1_2621	24.706	170	314
WP_000412665.1	lcl|NZ_JADDWY010000062.1_cds_WP_011669973.1_2666	23.549	293	314
WP_000412665.1	lcl|NZ_JADDWY010000095.1_cds_WP_011670813.1_3357	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWY010000035.1_cds_WP_011670961.1_1653	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWY010000065.1_cds_WP_011669421.1_2728	36.000	375	597
WP_000361605.1	lcl|NZ_JADDWY010000015.1_cds_WP_011669275.1_552	31.188	404	597
WP_000361605.1	lcl|NZ_JADDWY010000042.1_cds_WP_011671171.1_1989	32.464	422	597
WP_000361605.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669933.1_1062	32.932	249	597
WP_000361605.1	lcl|NZ_JADDWY010000010.1_cds_WP_011670593.1_125	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWY010000013.1_cds_WP_011670503.1_381	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670774.1_1861	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_002721914.1_845	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWY010000029.1_cds_WP_011669511.1_1389	29.870	231	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724285.1_3096	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670766.1_1871	32.727	220	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670085.1_896	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670070.1_877	29.289	239	597
WP_000361605.1	lcl|NZ_JADDWY010000022.1_cds_WP_307898175.1_1110	30.159	189	597
WP_000361605.1	lcl|NZ_JADDWY010000010.1_cds_WP_002725984.1_97	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWY010000069.1_cds_WP_011670431.1_2801	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWY010000069.1_cds_WP_011670431.1_2801	26.776	183	597
WP_000361605.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670265.1_593	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724311.1_3095	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWY010000019.1_cds_WP_011669577.1_806	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWY010000019.1_cds_WP_011669577.1_806	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670779.1_1854	27.660	235	597
WP_000361605.1	lcl|NZ_JADDWY010000009.1_cds_WP_011669346.1_3437	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724740.1_3075	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWY010000097.1_cds_WP_011669271.1_3379	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWY010000097.1_cds_WP_011669271.1_3379	23.922	255	597
WP_000361605.1	lcl|NZ_JADDWY010000081.1_cds_IQA07_RS15040_3143	30.682	88	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002759225.1_3051	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002759225.1_3051	23.118	186	597
WP_000361605.1	lcl|NZ_JADDWY010000019.1_cds_WP_011669571.1_797	27.111	225	597
WP_000361605.1	lcl|NZ_JADDWY010000006.1_cds_WP_011670548.1_2849	21.845	206	597
WP_000361605.1	lcl|NZ_JADDWY010000065.1_cds_WP_011669421.1_2728	36.000	375	597
WP_000361605.1	lcl|NZ_JADDWY010000015.1_cds_WP_011669275.1_552	31.188	404	597
WP_000361605.1	lcl|NZ_JADDWY010000042.1_cds_WP_011671171.1_1989	32.464	422	597
WP_000361605.1	lcl|NZ_JADDWY010000021.1_cds_WP_011669933.1_1062	32.932	249	597
WP_000361605.1	lcl|NZ_JADDWY010000010.1_cds_WP_011670593.1_125	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWY010000013.1_cds_WP_011670503.1_381	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670774.1_1861	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_002721914.1_845	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWY010000029.1_cds_WP_011669511.1_1389	29.870	231	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724285.1_3096	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670766.1_1871	32.727	220	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670085.1_896	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWY010000001.1_cds_WP_011670070.1_877	29.289	239	597
WP_000361605.1	lcl|NZ_JADDWY010000022.1_cds_WP_307898175.1_1110	30.159	189	597
WP_000361605.1	lcl|NZ_JADDWY010000010.1_cds_WP_002725984.1_97	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWY010000069.1_cds_WP_011670431.1_2801	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWY010000069.1_cds_WP_011670431.1_2801	26.776	183	597
WP_000361605.1	lcl|NZ_JADDWY010000016.1_cds_WP_011670265.1_593	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724311.1_3095	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWY010000019.1_cds_WP_011669577.1_806	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWY010000019.1_cds_WP_011669577.1_806	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWY010000003.1_cds_WP_011670779.1_1854	27.660	235	597
WP_000361605.1	lcl|NZ_JADDWY010000009.1_cds_WP_011669346.1_3437	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002724740.1_3075	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWY010000097.1_cds_WP_011669271.1_3379	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWY010000097.1_cds_WP_011669271.1_3379	23.922	255	597
WP_000361605.1	lcl|NZ_JADDWY010000081.1_cds_IQA07_RS15040_3143	30.682	88	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002759225.1_3051	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWY010000007.1_cds_WP_002759225.1_3051	23.118	186	597
