WP_000340713.1	lcl|NZ_JADDWA010000005.1_cds_WP_002725873.1_2675	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733579.1_2676	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWA010000017.1_cds_WP_002722638.1_606	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWA010000005.1_cds_WP_002733534.1_2679	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740024.1_2770	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWA010000013.1_cds_WP_002743770.1_357	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWA010000005.1_cds_WP_016749081.1_2708	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWA010000006.1_cds_WP_002728309.1_2921	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWA010000067.1_cds_WP_002742222.1_2888	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWA010000001.1_cds_WP_002723347.1_740	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWA010000031.1_cds_WP_002741286.1_1639	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740724.1_2701	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWA010000005.1_cds_IP951_RS03060_2712	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWA010000008.1_cds_WP_002739451.1_3236	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWA010000009.1_cds_WP_002726143.1_3347	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWA010000011.1_cds_WP_002752475.1_176	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWA010000002.1_cds_WP_002734207.1_1488	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWA010000054.1_cds_WP_002738485.1_2574	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721914.1_1955	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002724285.1_2388	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721827.1_1923	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWA010000029.1_cds_WP_002729296.1_1398	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728388.1_66	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWA010000008.1_cds_WP_002725984.1_3268	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWA010000011.1_cds_WP_002729758.1_167	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWA010000027.1_cds_WP_002733837.1_1311	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWA010000027.1_cds_WP_002733837.1_1311	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002730493.1_2406	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002724311.1_2387	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWA010000013.1_cds_WP_032853264.1_328	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWA010000013.1_cds_WP_032853264.1_328	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWA010000011.1_cds_WP_002729133.1_184	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWA010000001.1_cds_WP_002735056.1_825	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWA010000016.1_cds_WP_002733736.1_537	26.587	252	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002724740.1_2367	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002734915.1_2335	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002734915.1_2335	24.314	255	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002739909.1_2344	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002739909.1_2344	23.118	186	597
WP_000361605.1	lcl|NZ_JADDWA010000051.1_cds_WP_002739367.1_2499	22.388	201	597
WP_000361605.1	lcl|NZ_JADDWA010000013.1_cds_WP_002723659.1_319	27.111	225	597
WP_000361605.1	lcl|NZ_JADDWA010000067.1_cds_WP_002742222.1_2888	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWA010000001.1_cds_WP_002723347.1_740	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWA010000031.1_cds_WP_002741286.1_1639	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWA010000005.1_cds_WP_002740724.1_2701	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWA010000005.1_cds_IP951_RS03060_2712	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWA010000008.1_cds_WP_002739451.1_3236	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWA010000009.1_cds_WP_002726143.1_3347	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWA010000011.1_cds_WP_002752475.1_176	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWA010000002.1_cds_WP_002734207.1_1488	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWA010000054.1_cds_WP_002738485.1_2574	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721914.1_1955	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWA010000004.1_cds_WP_002724285.1_2388	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWA010000003.1_cds_WP_002721827.1_1923	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWA010000029.1_cds_WP_002729296.1_1398	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWA010000010.1_cds_WP_002728388.1_66	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWA010000008.1_cds_WP_002725984.1_3268	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWA010000011.1_cds_WP_002729758.1_167	32.273	220	597
