WP_000340713.1	lcl|NZ_MSFX01000066.1_cds_WP_002614501.1_2414	90.698	86	106
WP_000412665.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	90.705	312	314
WP_000412665.1	lcl|NZ_MSFX01000066.1_cds_BUQ74_RS16230_2394	58.730	63	314
WP_000412665.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	25.153	326	314
WP_000412665.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	25.949	316	314
WP_000412665.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	24.232	293	314
WP_000412665.1	lcl|NZ_MSFX01000045.1_cds_WP_004498401.1_1735	25.000	332	314
WP_000412665.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	23.151	311	314
WP_225740483.1	lcl|NZ_MSFX01000066.1_cds_WP_004503142.1_2393	24.658	219	219
WP_000361605.1	lcl|NZ_MSFX01000072.1_cds_WP_016759184.1_2656	36.193	373	597
WP_000361605.1	lcl|NZ_MSFX01000046.1_cds_WP_004497075.1_1750	32.840	405	597
WP_000361605.1	lcl|NZ_MSFX01000025.1_cds_WP_004502606.1_725	32.701	422	597
WP_000361605.1	lcl|NZ_MSFX01000095.1_cds_WP_004503077.1_3063	30.423	378	597
WP_000361605.1	lcl|NZ_MSFX01000001.1_cds_WP_002628472.1_867	27.570	214	597
WP_000361605.1	lcl|NZ_MSFX01000055.1_cds_WP_004500775.1_2167	29.730	222	597
WP_000361605.1	lcl|NZ_MSFX01000042.1_cds_WP_004500934.1_1592	30.736	231	597
WP_000361605.1	lcl|NZ_MSFX01000006.1_cds_WP_002620193.1_3169	26.407	231	597
WP_000361605.1	lcl|NZ_MSFX01000097.1_cds_WP_002620949.1_3100	30.594	219	597
WP_000361605.1	lcl|NZ_MSFX01000003.1_cds_WP_002616524.1_2074	29.255	188	597
WP_000361605.1	lcl|NZ_MSFX01000009.1_cds_WP_002630438.1_3660	27.530	247	597
WP_000361605.1	lcl|NZ_MSFX01000009.1_cds_WP_016758884.1_3625	31.224	237	597
WP_000361605.1	lcl|NZ_MSFX01000045.1_cds_WP_016758634.1_1712	25.106	235	597
WP_000361605.1	lcl|NZ_MSFX01000021.1_cds_WP_002626620.1_577	28.571	224	597
WP_000361605.1	lcl|NZ_MSFX01000002.1_cds_WP_004496188.1_1517	25.909	220	597
WP_000361605.1	lcl|NZ_MSFX01000006.1_cds_WP_004496063.1_3159	30.909	220	597
