WP_000340713.1	lcl|NZ_JQRT01000038.1_cds_WP_020774736.1_1689	93.023	86	106
WP_000412665.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	89.032	310	314
WP_000412665.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	25.994	327	314
WP_000412665.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.868	317	314
WP_000412665.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	23.810	189	314
WP_000412665.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	24.306	288	314
WP_000412665.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	24.074	324	314
WP_000361605.1	lcl|NZ_JQRT01000099.1_cds_WP_020774675.1_3303	35.422	367	597
WP_000361605.1	lcl|NZ_JQRT01000026.1_cds_WP_020772142.1_1320	31.436	404	597
WP_000361605.1	lcl|NZ_JQRT01000005.1_cds_WP_020771820.1_148	32.304	421	597
WP_000361605.1	lcl|NZ_JQRT01000038.1_cds_WP_020774734.1_1712	32.323	396	597
WP_000361605.1	lcl|NZ_JQRT01000126.1_cds_WP_020774460.1_3732	28.448	232	597
WP_000361605.1	lcl|NZ_JQRT01000031.1_cds_WP_021064499.1_1471	28.112	249	597
WP_000361605.1	lcl|NZ_JQRT01000009.1_cds_WP_017807632.1_421	31.416	226	597
WP_000361605.1	lcl|NZ_JQRT01000083.1_cds_WP_020774955.1_3060	30.736	231	597
WP_000361605.1	lcl|NZ_JQRT01000022.1_cds_WP_020773964.1_1055	30.319	188	597
WP_000361605.1	lcl|NZ_JQRT01000060.1_cds_WP_020772697.1_2359	25.439	228	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_020772906.1_994	28.384	229	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_020772814.1_960	30.698	215	597
WP_000361605.1	lcl|NZ_JQRT01000008.1_cds_WP_020771995.1_297	29.167	216	597
WP_000361605.1	lcl|NZ_JQRT01000066.1_cds_WP_020773130.1_2668	25.909	220	597
WP_000361605.1	lcl|NZ_JQRT01000103.1_cds_WP_020774796.1_3432	30.804	224	597
WP_000361605.1	lcl|NZ_JQRT01000083.1_cds_WP_020774979.1_3073	28.814	236	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_017808979.1_941	27.679	224	597
WP_000361605.1	lcl|NZ_JQRT01000044.1_cds_WP_020774244.1_1848	28.235	255	597
WP_000361605.1	lcl|NZ_JQRT01000044.1_cds_WP_020774244.1_1848	25.414	181	597
WP_000361605.1	lcl|NZ_JQRT01000008.1_cds_WP_020771751.1_298	27.309	249	597
WP_000361605.1	lcl|NZ_JQRT01000103.1_cds_WP_020774785.1_3446	23.828	256	597
WP_000361605.1	lcl|NZ_JQRT01000103.1_cds_WP_020774785.1_3446	26.752	157	597
WP_000361605.1	lcl|NZ_JQRT01000023.1_cds_WP_020774389.1_1152	25.200	250	597
WP_000361605.1	lcl|NZ_JQRT01000042.1_cds_WP_020775191.1_1796	23.301	206	597
WP_000361605.1	lcl|NZ_JQRT01000010.1_cds_WP_020773562.1_463	26.601	203	597
WP_000361605.1	lcl|NZ_JQRT01000025.1_cds_WP_020774751.1_1258	25.114	219	597
WP_000361605.1	lcl|NZ_JQRT01000026.1_cds_WP_036040888.1_1309	25.328	229	597
WP_000361605.1	lcl|NZ_JQRT01000026.1_cds_WP_036040888.1_1309	21.839	261	597
WP_000361605.1	lcl|NZ_JQRT01000069.1_cds_WP_020774455.1_2722	23.267	202	597
WP_000361605.1	lcl|NZ_JQRT01000136.1_cds_WP_020774788.1_3816	27.556	225	597
WP_000361605.1	lcl|NZ_JQRT01000099.1_cds_WP_021064669.1_3299	45.614	57	597
WP_000361605.1	lcl|NZ_JQRT01000099.1_cds_WP_021064669.1_3299	22.472	178	597
WP_000361605.1	lcl|NZ_JQRT01000099.1_cds_WP_020774675.1_3303	35.422	367	597
WP_000361605.1	lcl|NZ_JQRT01000026.1_cds_WP_020772142.1_1320	31.436	404	597
WP_000361605.1	lcl|NZ_JQRT01000005.1_cds_WP_020771820.1_148	32.304	421	597
WP_000361605.1	lcl|NZ_JQRT01000038.1_cds_WP_020774734.1_1712	32.323	396	597
WP_000361605.1	lcl|NZ_JQRT01000126.1_cds_WP_020774460.1_3732	28.448	232	597
WP_000361605.1	lcl|NZ_JQRT01000031.1_cds_WP_021064499.1_1471	28.112	249	597
WP_000361605.1	lcl|NZ_JQRT01000009.1_cds_WP_017807632.1_421	31.416	226	597
WP_000361605.1	lcl|NZ_JQRT01000083.1_cds_WP_020774955.1_3060	30.736	231	597
WP_000361605.1	lcl|NZ_JQRT01000022.1_cds_WP_020773964.1_1055	30.319	188	597
WP_000361605.1	lcl|NZ_JQRT01000060.1_cds_WP_020772697.1_2359	25.439	228	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_020772906.1_994	28.384	229	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_020772814.1_960	30.698	215	597
WP_000361605.1	lcl|NZ_JQRT01000008.1_cds_WP_020771995.1_297	29.167	216	597
WP_000361605.1	lcl|NZ_JQRT01000066.1_cds_WP_020773130.1_2668	25.909	220	597
WP_000361605.1	lcl|NZ_JQRT01000103.1_cds_WP_020774796.1_3432	30.804	224	597
WP_000361605.1	lcl|NZ_JQRT01000083.1_cds_WP_020774979.1_3073	28.814	236	597
WP_000361605.1	lcl|NZ_JQRT01000020.1_cds_WP_017808979.1_941	27.679	224	597
