WP_000340713.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000340715.1_2901	95.349	86	106
WP_000412665.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000410266.1_2900	94.872	312	314
WP_000412665.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	24.925	333	314
WP_000412665.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000646254.1_2897	26.394	269	314
WP_000412665.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000723091.1_969	23.024	291	314
WP_000361605.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072224.1_765	52.365	592	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000172209.1_1189	35.450	378	597
WP_000361605.1	lcl|NZ_JAHERZ010000005.1_cds_WP_218198309.1_2628	32.832	399	597
WP_000361605.1	lcl|NZ_JAHERZ010000039.1_cds_WP_000828456.1_2203	31.591	421	597
WP_000361605.1	lcl|NZ_JAHERZ010000035.1_cds_KKQ82_RS09370_2087	28.372	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_000619182.1_1297	29.960	247	597
WP_000361605.1	lcl|NZ_JAHERZ010000032.1_cds_WP_001161019.1_1956	31.579	209	597
WP_000361605.1	lcl|NZ_JAHERZ010000001.1_cds_WP_001161019.1_67	31.579	209	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_001052496.1_1252	25.703	249	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_002071818.1_1175	30.131	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_000433117.1_1787	28.947	228	597
WP_000361605.1	lcl|NZ_JAHERZ010000008.1_cds_WP_001982953.1_3477	24.779	226	597
WP_000361605.1	lcl|NZ_JAHERZ010000044.1_cds_WP_001141162.1_2437	31.364	220	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_000666552.1_1839	27.778	234	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_228003820.1_1819	29.091	220	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_000218832.1_1298	28.980	245	597
WP_000361605.1	lcl|NZ_JAHERZ010000175.1_cds_WP_000184524.1_1109	27.979	193	597
WP_000361605.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000047473.1_3222	26.977	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000124.1_cds_WP_155572125.1_575	26.201	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000085.1_cds_WP_000603361.1_3592	25.000	228	597
WP_000361605.1	lcl|NZ_JAHERZ010000060.1_cds_WP_000651462.1_3002	26.984	252	597
WP_000361605.1	lcl|NZ_JAHERZ010000038.1_cds_WP_000590871.1_2175	24.651	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000099.1_cds_WP_001049212.1_3857	27.451	255	597
WP_000361605.1	lcl|NZ_JAHERZ010000099.1_cds_WP_001049212.1_3857	25.764	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000092.1_cds_WP_001288322.1_3749	27.660	235	597
WP_000361605.1	lcl|NZ_JAHERZ010000098.1_cds_WP_000598571.1_3850	26.244	221	597
WP_000361605.1	lcl|NZ_JAHERZ010000105.1_cds_WP_000054169.1_258	24.876	201	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000626143.1_1194	29.327	208	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000626143.1_1194	24.719	178	597
WP_000361605.1	lcl|NZ_JAHERZ010000005.1_cds_KKQ82_RS02615_2679	27.753	227	597
WP_000361605.1	lcl|NZ_JAHERZ010000037.1_cds_WP_000481721.1_2151	24.783	230	597
WP_000361605.1	lcl|NZ_JAHERZ010000037.1_cds_WP_000481721.1_2151	23.431	239	597
WP_000361605.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072224.1_765	52.365	592	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000172209.1_1189	35.450	378	597
WP_000361605.1	lcl|NZ_JAHERZ010000005.1_cds_WP_218198309.1_2628	32.832	399	597
WP_000361605.1	lcl|NZ_JAHERZ010000039.1_cds_WP_000828456.1_2203	31.591	421	597
WP_000361605.1	lcl|NZ_JAHERZ010000035.1_cds_KKQ82_RS09370_2087	28.372	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_000619182.1_1297	29.960	247	597
WP_000361605.1	lcl|NZ_JAHERZ010000032.1_cds_WP_001161019.1_1956	31.579	209	597
WP_000361605.1	lcl|NZ_JAHERZ010000001.1_cds_WP_001161019.1_67	31.579	209	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_001052496.1_1252	25.703	249	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_002071818.1_1175	30.131	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_000433117.1_1787	28.947	228	597
WP_000361605.1	lcl|NZ_JAHERZ010000008.1_cds_WP_001982953.1_3477	24.779	226	597
WP_000361605.1	lcl|NZ_JAHERZ010000044.1_cds_WP_001141162.1_2437	31.364	220	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_000666552.1_1839	27.778	234	597
WP_000361605.1	lcl|NZ_JAHERZ010000003.1_cds_WP_228003820.1_1819	29.091	220	597
WP_000361605.1	lcl|NZ_JAHERZ010000002.1_cds_WP_000218832.1_1298	28.980	245	597
WP_000361605.1	lcl|NZ_JAHERZ010000175.1_cds_WP_000184524.1_1109	27.979	193	597
WP_000361605.1	lcl|NZ_JAHERZ010000007.1_cds_WP_000047473.1_3222	26.977	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000124.1_cds_WP_155572125.1_575	26.201	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000085.1_cds_WP_000603361.1_3592	25.000	228	597
WP_000361605.1	lcl|NZ_JAHERZ010000060.1_cds_WP_000651462.1_3002	26.984	252	597
WP_000361605.1	lcl|NZ_JAHERZ010000038.1_cds_WP_000590871.1_2175	24.651	215	597
WP_000361605.1	lcl|NZ_JAHERZ010000099.1_cds_WP_001049212.1_3857	27.451	255	597
WP_000361605.1	lcl|NZ_JAHERZ010000099.1_cds_WP_001049212.1_3857	25.764	229	597
WP_000361605.1	lcl|NZ_JAHERZ010000092.1_cds_WP_001288322.1_3749	27.660	235	597
WP_000361605.1	lcl|NZ_JAHERZ010000098.1_cds_WP_000598571.1_3850	26.244	221	597
WP_000361605.1	lcl|NZ_JAHERZ010000105.1_cds_WP_000054169.1_258	24.876	201	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000626143.1_1194	29.327	208	597
WP_000361605.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000626143.1_1194	24.719	178	597
WP_000361605.1	lcl|NZ_JAHERZ010000005.1_cds_KKQ82_RS02615_2679	27.753	227	597
WP_000361605.1	lcl|NZ_JAHERZ010000037.1_cds_WP_000481721.1_2151	24.783	230	597
WP_000361605.1	lcl|NZ_JAHERZ010000037.1_cds_WP_000481721.1_2151	23.431	239	597
WP_000699347.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000646254.1_2897	31.304	345	350
WP_000699347.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000723091.1_969	24.438	356	350
WP_000699347.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	24.576	354	350
WP_000699347.1	lcl|NZ_JAHERZ010000047.1_cds_WP_002072074.1_2533	23.871	310	350
WP_000699347.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000410266.1_2900	24.759	311	350
WP_000699347.1	lcl|NZ_JAHERZ010000029.1_cds_WP_000649924.1_1753	24.675	308	350
WP_000699347.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001067557.1_2894	25.000	256	350
WP_000699347.1	lcl|NZ_JAHERZ010000047.1_cds_WP_000709508.1_2524	25.882	255	350
WP_000699347.1	lcl|NZ_JAHERZ010000002.1_cds_WP_001003560.1_1273	24.468	188	350
WP_000699347.1	lcl|NZ_JAHERZ010000077.1_cds_WP_218213694.1_3415	28.082	146	350
WP_000275582.1	lcl|NZ_JAHERZ010000063.1_cds_WP_001011666.1_3081	36.957	276	349
WP_000275582.1	lcl|NZ_JAHERZ010000014.1_cds_WP_001033784.1_775	28.994	338	349
WP_000275582.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072154.1_769	27.566	341	349
WP_000275582.1	lcl|NZ_JAHERZ010000063.1_cds_WP_001011666.1_3081	36.957	276	349
WP_000275582.1	lcl|NZ_JAHERZ010000014.1_cds_WP_001033784.1_775	28.994	338	349
WP_000275582.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072154.1_769	27.566	341	349
WP_000623952.1	lcl|NZ_JAHERZ010000014.1_cds_WP_001035155.1_792	35.938	64	247
WP_000208484.1	lcl|NZ_JAHERZ010000028.1_cds_WP_002175471.1_1706	26.316	266	323
WP_000208484.1	lcl|NZ_JAHERZ010000103.1_cds_KKQ82_RS16405_231	23.656	279	323
WP_000208484.1	lcl|NZ_JAHERZ010000028.1_cds_WP_002175471.1_1706	26.316	266	323
WP_000208484.1	lcl|NZ_JAHERZ010000103.1_cds_KKQ82_RS16405_231	23.656	279	323
WP_000615098.1	lcl|NZ_JAHERZ010000011.1_cds_WP_001082181.1_318	25.311	241	340
WP_000615098.1	lcl|NZ_JAHERZ010000010.1_cds_WP_000283290.1_157	23.116	199	340
WP_000615098.1	lcl|NZ_JAHERZ010000001.1_cds_WP_000402849.1_20	22.267	247	340
WP_000723077.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000646254.1_2897	31.788	302	332
WP_000723077.1	lcl|NZ_JAHERZ010000029.1_cds_WP_000649924.1_1753	29.126	309	332
WP_000723077.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000723091.1_969	28.399	331	332
WP_000723077.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	29.697	330	332
WP_000723077.1	lcl|NZ_JAHERZ010000047.1_cds_WP_000709508.1_2524	26.852	324	332
WP_000723077.1	lcl|NZ_JAHERZ010000047.1_cds_WP_002072074.1_2533	26.115	314	332
WP_000723077.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001067557.1_2894	23.792	269	332
WP_000723077.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000475901.1_800	33.333	126	332
WP_000723077.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000410266.1_2900	21.014	276	332
WP_000723077.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000378097.1_766	25.616	203	332
WP_001054317.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000172659.1_767	30.471	361	392
WP_001054317.1	lcl|NZ_JAHERZ010000018.1_cds_WP_001281953.1_1138	32.558	301	392
WP_001054317.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001198107.1_2893	27.476	313	392
WP_001054317.1	lcl|NZ_JAHERZ010000125.1_cds_WP_000228801.1_587	30.058	346	392
WP_001054317.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000608294.1_2892	27.515	338	392
WP_001054317.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000575181.1_811	26.104	249	392
WP_001054317.1	lcl|NZ_JAHERZ010000005.1_cds_WP_000538754.1_2653	27.925	265	392
WP_000656817.1	lcl|NZ_JAHERZ010000114.1_cds_WP_000644954.1_421	31.776	107	206
WP_000656817.1	lcl|NZ_JAHERZ010000028.1_cds_WP_000007746.1_1722	25.781	128	206
WP_000656817.1	lcl|NZ_JAHERZ010000028.1_cds_WP_000007746.1_1722	30.769	117	206
WP_000656817.1	lcl|NZ_JAHERZ010000047.1_cds_WP_000690880.1_2532	27.350	117	206
WP_000853941.1	lcl|NZ_JAHERZ010000014.1_cds_WP_001033784.1_775	37.500	328	334
WP_000853941.1	lcl|NZ_JAHERZ010000063.1_cds_WP_001011666.1_3081	36.000	300	334
WP_000853941.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072154.1_769	30.408	319	334
WP_000853941.1	lcl|NZ_JAHERZ010000014.1_cds_WP_001033784.1_775	37.500	328	334
WP_000853941.1	lcl|NZ_JAHERZ010000063.1_cds_WP_001011666.1_3081	36.000	300	334
WP_000853941.1	lcl|NZ_JAHERZ010000014.1_cds_WP_002072154.1_769	30.408	319	334
WP_000824284.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000734457.1_802	26.389	144	386
WP_000432841.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000774259.1_2896	30.043	233	349
WP_000432841.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000842260.1_970	31.250	160	349
WP_000432841.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000102499.1_784	24.074	108	349
WP_000432841.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000371240.1_352	34.884	86	349
WP_000432841.1	lcl|NZ_JAHERZ010000020.1_cds_WP_000392647.1_1349	29.134	127	349
WP_000432841.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000774259.1_2896	30.043	233	349
WP_000432841.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000842260.1_970	31.250	160	349
WP_000432841.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000102499.1_784	24.074	108	349
WP_000432841.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000371240.1_352	34.884	86	349
WP_000432841.1	lcl|NZ_JAHERZ010000020.1_cds_WP_000392647.1_1349	29.134	127	349
WP_000125000.1	lcl|NZ_JAHERZ010000027.1_cds_WP_000067922.1_1692	45.565	248	256
WP_000125000.1	lcl|NZ_JAHERZ010000039.1_cds_WP_000635440.1_2225	28.431	204	256
WP_000950837.1	lcl|NZ_JAHERZ010000039.1_cds_WP_000560472.1_2226	33.645	214	215
WP_000770298.1	lcl|NZ_JAHERZ010000005.1_cds_WP_000721854.1_2673	25.203	123	229
WP_000048849.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000475901.1_800	38.824	340	333
WP_000048849.1	lcl|NZ_JAHERZ010000043.1_cds_WP_000457972.1_2430	32.308	260	333
WP_000048849.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001067557.1_2894	30.469	128	333
WP_000048849.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000744698.1_347	23.134	134	333
WP_000048849.1	lcl|NZ_JAHERZ010000018.1_cds_WP_000688696.1_1122	25.417	240	333
WP_000048849.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000378097.1_766	24.706	170	333
WP_061230225.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000140212.1_1179	28.205	234	363
WP_061230225.1	lcl|NZ_JAHERZ010000001.1_cds_WP_000613389.1_32	36.667	60	363
WP_061230225.1	lcl|NZ_JAHERZ010000019.1_cds_WP_000140212.1_1179	28.205	234	363
WP_061230225.1	lcl|NZ_JAHERZ010000001.1_cds_WP_000613389.1_32	36.667	60	363
WP_002102578.1	lcl|NZ_JAHERZ010000019.1_cds_KKQ82_RS19605_1197	51.111	45	162
WP_002102578.1	lcl|NZ_JAHERZ010000016.1_cds_WP_000841462.1_1009	33.333	123	162
WP_002102578.1	lcl|NZ_JAHERZ010000134.1_cds_WP_000459786.1_714	31.532	111	162
WP_002102578.1	lcl|NZ_JAHERZ010000011.1_cds_WP_000462635.1_337	43.182	44	162
WP_002102578.1	lcl|NZ_JAHERZ010000028.1_cds_WP_000007746.1_1722	27.344	128	162
WP_002102582.1	lcl|NZ_JAHERZ010000014.1_cds_WP_000575181.1_811	40.785	331	366
WP_002102582.1	lcl|NZ_JAHERZ010000058.1_cds_WP_000608294.1_2892	37.047	359	366
WP_002102582.1	lcl|NZ_JAHERZ010000058.1_cds_WP_001198107.1_2893	36.390	349	366
WP_002102582.1	lcl|NZ_JAHERZ010000005.1_cds_WP_000538754.1_2653	34.426	366	366
