WP_000340713.1	lcl|NZ_JADDWB010000005.1_cds_WP_002725873.1_2813	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWB010000066.1_cds_WP_002742222.1_2915	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWB010000002.1_cds_WP_002723347.1_1489	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWB010000028.1_cds_WP_002741286.1_1437	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740724.1_2787	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03490_2776	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWB010000008.1_cds_WP_002739451.1_3262	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726143.1_3373	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWB010000011.1_cds_WP_002752475.1_139	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWB010000003.1_cds_WP_002734207.1_2038	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWB010000051.1_cds_WP_002738485.1_2543	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721914.1_2477	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724285.1_925	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721827.1_2510	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWB010000026.1_cds_WP_002729296.1_1344	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWB010000010.1_cds_WP_002728388.1_71	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWB010000008.1_cds_WP_002725984.1_3294	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729758.1_148	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002730493.1_907	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724311.1_926	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729133.1_131	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWB010000002.1_cds_WP_002735056.1_1574	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWB010000018.1_cds_WP_002733736.1_716	26.587	252	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724740.1_946	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	24.314	255	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	23.118	186	597
WP_000361605.1	lcl|NZ_JADDWB010000047.1_cds_WP_002739367.1_2320	22.388	201	597
