WP_000340713.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	95.349	86	106
WP_000412665.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	95.192	312	314
WP_000412665.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	24.925	333	314
WP_000412665.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	26.394	269	314
WP_000412665.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	22.680	291	314
WP_000361605.1	lcl|NZ_JQOZ01000002.1_cds_WP_002106376.1_51	52.196	592	597
WP_000361605.1	lcl|NZ_JQOZ01000062.1_cds_WP_045191327.1_2073	35.714	378	597
WP_000361605.1	lcl|NZ_JQOZ01000099.1_cds_WP_000667646.1_2749	32.832	399	597
WP_000361605.1	lcl|NZ_JQOZ01000050.1_cds_WP_000828456.1_1842	31.591	421	597
WP_000361605.1	lcl|NZ_JQOZ01000217.1_cds_WP_000510777.1_3884	28.372	215	597
WP_000361605.1	lcl|NZ_JQOZ01000158.1_cds_WP_045191718.1_3481	31.579	209	597
WP_000361605.1	lcl|NZ_JQOZ01000020.1_cds_WP_000619177.1_886	29.555	247	597
WP_000361605.1	lcl|NZ_JQOZ01000062.1_cds_WP_000942282.1_2059	30.568	229	597
WP_000361605.1	lcl|NZ_JQOZ01000020.1_cds_WP_001052498.1_930	24.900	249	597
WP_000361605.1	lcl|NZ_JQOZ01000107.1_cds_WP_000433117.1_2864	28.947	228	597
WP_000361605.1	lcl|NZ_JQOZ01000010.1_cds_WP_001982953.1_431	24.779	226	597
WP_000361605.1	lcl|NZ_JQOZ01000184.1_cds_WP_001141158.1_3713	31.364	220	597
WP_000361605.1	lcl|NZ_JQOZ01000020.1_cds_WP_000218838.1_885	28.980	245	597
WP_000361605.1	lcl|NZ_JQOZ01000013.1_cds_WP_000666552.1_543	27.778	234	597
WP_000361605.1	lcl|NZ_JQOZ01000013.1_cds_WP_001089499.1_523	29.091	220	597
WP_000361605.1	lcl|NZ_JQOZ01000146.1_cds_WP_000184520.1_3359	27.979	193	597
WP_000361605.1	lcl|NZ_JQOZ01000035.1_cds_WP_000047473.1_1334	26.977	215	597
WP_000361605.1	lcl|NZ_JQOZ01000053.1_cds_WP_000052667.1_1893	26.201	229	597
WP_000361605.1	lcl|NZ_JQOZ01000210.1_cds_WP_000651459.1_3831	26.984	252	597
WP_000361605.1	lcl|NZ_JQOZ01000077.1_cds_WP_000603361.1_2314	25.000	228	597
WP_000361605.1	lcl|NZ_JQOZ01000116.1_cds_WP_045192693.1_2987	24.651	215	597
WP_000361605.1	lcl|NZ_JQOZ01000004.1_cds_WP_001049210.1_182	27.451	255	597
WP_000361605.1	lcl|NZ_JQOZ01000004.1_cds_WP_001049210.1_182	24.891	229	597
WP_000361605.1	lcl|NZ_JQOZ01000078.1_cds_WP_001288326.1_2335	27.542	236	597
WP_000361605.1	lcl|NZ_JQOZ01000173.1_cds_WP_000598571.1_3620	26.244	221	597
WP_000361605.1	lcl|NZ_JQOZ01000178.1_cds_WP_000054169.1_3669	24.876	201	597
WP_000361605.1	lcl|NZ_JQOZ01000039.1_cds_WP_000136057.1_1527	28.000	225	597
WP_000361605.1	lcl|NZ_JQOZ01000062.1_cds_WP_000626143.1_2079	29.327	208	597
WP_000361605.1	lcl|NZ_JQOZ01000062.1_cds_WP_000626143.1_2079	24.719	178	597
WP_000361605.1	lcl|NZ_JQOZ01000239.1_cds_WP_002109629.1_3991	24.783	230	597
WP_000361605.1	lcl|NZ_JQOZ01000239.1_cds_WP_002109629.1_3991	23.013	239	597
WP_000361605.1	lcl|NZ_JQOZ01000002.1_cds_WP_002106376.1_51	52.196	592	597
WP_000361605.1	lcl|NZ_JQOZ01000062.1_cds_WP_045191327.1_2073	35.714	378	597
WP_000361605.1	lcl|NZ_JQOZ01000099.1_cds_WP_000667646.1_2749	32.832	399	597
WP_000361605.1	lcl|NZ_JQOZ01000050.1_cds_WP_000828456.1_1842	31.591	421	597
WP_000361605.1	lcl|NZ_JQOZ01000217.1_cds_WP_000510777.1_3884	28.372	215	597
WP_000361605.1	lcl|NZ_JQOZ01000158.1_cds_WP_045191718.1_3481	31.579	209	597
