WP_000340713.1	lcl|NZ_LSSS01000031.1_cds_WP_004753574.1_1293	98.837	86	106
WP_000412665.1	lcl|NZ_LSSS01000031.1_cds_WP_020765346.1_1292	97.436	312	314
WP_000412665.1	lcl|NZ_LSSS01000041.1_cds_WP_004753565.1_1953	24.925	333	314
WP_000412665.1	lcl|NZ_LSSS01000031.1_cds_WP_020765358.1_1289	25.157	318	314
WP_000412665.1	lcl|NZ_LSSS01000031.1_cds_WP_020765339.1_1262	26.425	193	314
WP_000412665.1	lcl|NZ_LSSS01000001.1_cds_WP_020766826.1_82	22.887	284	314
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_004754744.1_1573	35.185	378	597
WP_000361605.1	lcl|NZ_LSSS01000038.1_cds_WP_004752998.1_1699	32.178	404	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004768876.1_2041	31.591	421	597
WP_000361605.1	lcl|NZ_LSSS01000031.1_cds_WP_004763621.1_1268	30.612	392	597
WP_000361605.1	lcl|NZ_LSSS01000035.1_cds_WP_004750725.1_1558	27.907	215	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_020766302.1_1800	29.600	250	597
WP_000361605.1	lcl|NZ_LSSS01000096.1_cds_WP_004759288.1_3463	32.057	209	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765060.1_1594	30.736	231	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004754759.1_1837	25.207	242	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_004752581.1_3684	29.386	228	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004751619.1_1799	27.530	247	597
WP_000361605.1	lcl|NZ_LSSS01000069.1_cds_WP_004753899.1_2994	30.052	193	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_004766239.1_3652	30.415	217	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_020765779.1_3632	27.778	234	597
WP_000361605.1	lcl|NZ_LSSS01000056.1_cds_WP_020767248.1_2624	30.909	220	597
WP_000361605.1	lcl|NZ_LSSS01000039.1_cds_WP_020766634.1_1730	24.413	213	597
WP_000361605.1	lcl|NZ_LSSS01000052.1_cds_WP_016749953.1_2385	26.512	215	597
WP_000361605.1	lcl|NZ_LSSS01000024.1_cds_WP_004769666.1_478	23.276	232	597
WP_000361605.1	lcl|NZ_LSSS01000042.1_cds_WP_004751574.1_2089	27.542	236	597
WP_000361605.1	lcl|NZ_LSSS01000030.1_cds_WP_004754310.1_1155	25.764	229	597
WP_000361605.1	lcl|NZ_LSSS01000001.1_cds_WP_020766836.1_42	24.506	253	597
WP_000361605.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	23.457	243	597
WP_000361605.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	26.908	249	597
WP_000361605.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	25.751	233	597
WP_000361605.1	lcl|NZ_LSSS01000074.1_cds_WP_004755651.1_3183	26.244	221	597
WP_000361605.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	24.359	234	597
WP_000361605.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	23.013	239	597
WP_000361605.1	lcl|NZ_LSSS01000028.1_cds_WP_004759182.1_874	27.556	225	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	29.327	208	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	24.719	178	597
WP_000361605.1	lcl|NZ_LSSS01000024.1_cds_WP_020767037.1_496	23.767	223	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_004754744.1_1573	35.185	378	597
WP_000361605.1	lcl|NZ_LSSS01000038.1_cds_WP_004752998.1_1699	32.178	404	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004768876.1_2041	31.591	421	597
WP_000361605.1	lcl|NZ_LSSS01000031.1_cds_WP_004763621.1_1268	30.612	392	597
WP_000361605.1	lcl|NZ_LSSS01000035.1_cds_WP_004750725.1_1558	27.907	215	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_020766302.1_1800	29.600	250	597
WP_000361605.1	lcl|NZ_LSSS01000096.1_cds_WP_004759288.1_3463	32.057	209	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765060.1_1594	30.736	231	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004754759.1_1837	25.207	242	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_004752581.1_3684	29.386	228	597
WP_000361605.1	lcl|NZ_LSSS01000041.1_cds_WP_004751619.1_1799	27.530	247	597
WP_000361605.1	lcl|NZ_LSSS01000069.1_cds_WP_004753899.1_2994	30.052	193	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_004766239.1_3652	30.415	217	597
WP_000361605.1	lcl|NZ_LSSS01000107.1_cds_WP_020765779.1_3632	27.778	234	597
WP_000361605.1	lcl|NZ_LSSS01000056.1_cds_WP_020767248.1_2624	30.909	220	597
WP_000361605.1	lcl|NZ_LSSS01000039.1_cds_WP_020766634.1_1730	24.413	213	597
WP_000361605.1	lcl|NZ_LSSS01000052.1_cds_WP_016749953.1_2385	26.512	215	597
WP_000361605.1	lcl|NZ_LSSS01000024.1_cds_WP_004769666.1_478	23.276	232	597
WP_000361605.1	lcl|NZ_LSSS01000042.1_cds_WP_004751574.1_2089	27.542	236	597
WP_000361605.1	lcl|NZ_LSSS01000030.1_cds_WP_004754310.1_1155	25.764	229	597
WP_000361605.1	lcl|NZ_LSSS01000001.1_cds_WP_020766836.1_42	24.506	253	597
WP_000361605.1	lcl|NZ_LSSS01000037.1_cds_WP_020765659.1_1639	23.457	243	597
WP_000361605.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	26.908	249	597
WP_000361605.1	lcl|NZ_LSSS01000029.1_cds_WP_020766052.1_940	25.751	233	597
WP_000361605.1	lcl|NZ_LSSS01000074.1_cds_WP_004755651.1_3183	26.244	221	597
WP_000361605.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	24.359	234	597
WP_000361605.1	lcl|NZ_LSSS01000045.1_cds_WP_020765039.1_2187	23.013	239	597
WP_000361605.1	lcl|NZ_LSSS01000028.1_cds_WP_004759182.1_874	27.556	225	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	29.327	208	597
WP_000361605.1	lcl|NZ_LSSS01000036.1_cds_WP_020765889.1_1579	24.719	178	597
WP_000361605.1	lcl|NZ_LSSS01000024.1_cds_WP_020767037.1_496	23.767	223	597
WP_000699347.1	lcl|NZ_LSSS01000031.1_cds_WP_020765358.1_1289	30.372	349	350
WP_000699347.1	lcl|NZ_LSSS01000001.1_cds_WP_020766826.1_82	25.000	356	350
WP_000699347.1	lcl|NZ_LSSS01000041.1_cds_WP_004753565.1_1953	24.859	354	350
WP_000699347.1	lcl|NZ_LSSS01000031.1_cds_WP_020765339.1_1262	24.110	365	350
WP_000699347.1	lcl|NZ_LSSS01000042.1_cds_WP_004766600.1_2067	26.070	257	350
WP_000699347.1	lcl|NZ_LSSS01000031.1_cds_WP_020765346.1_1292	24.116	311	350
WP_000699347.1	lcl|NZ_LSSS01000030.1_cds_WP_020766960.1_1186	24.000	350	350
WP_000699347.1	lcl|NZ_LSSS01000031.1_cds_WP_004762989.1_1286	24.609	256	350
WP_000699347.1	lcl|NZ_LSSS01000042.1_cds_WP_004751412.1_2055	25.882	255	350
