WP_000340713.1	lcl|NZ_AKWG02000038.1_cds_WP_000340713.1_1878	100.000	86	106
WP_000412665.1	lcl|NZ_AKWG02000038.1_cds_WP_004768487.1_1877	97.097	310	314
WP_000412665.1	lcl|NZ_AKWG02000043.1_cds_WP_004753565.1_1583	24.925	333	314
WP_000412665.1	lcl|NZ_AKWG02000038.1_cds_WP_004768436.1_1831	21.453	289	314
WP_000412665.1	lcl|NZ_AKWG02000038.1_cds_WP_004768474.1_1804	22.887	284	314
WP_000412665.1	lcl|NZ_AKWG02000038.1_cds_WP_004768472.1_1829	20.257	311	314
WP_000361605.1	lcl|NZ_AKWG02000030.1_cds_WP_004754744.1_2244	35.185	378	597
WP_000361605.1	lcl|NZ_AKWG02000072.1_cds_WP_004752998.1_593	32.178	404	597
WP_000361605.1	lcl|NZ_AKWG02000066.1_cds_WP_004768876.1_920	31.591	421	597
WP_000361605.1	lcl|NZ_AKWG02000038.1_cds_WP_004768469.1_1853	32.530	249	597
WP_000361605.1	lcl|NZ_AKWG02000050.1_cds_WP_004750725.1_1223	27.907	215	597
WP_000361605.1	lcl|NZ_AKWG02000001.1_cds_WP_004767671.1_3582	29.600	250	597
WP_000361605.1	lcl|NZ_AKWG02000038.1_cds_WP_004759288.1_2076	32.057	209	597
WP_000361605.1	lcl|NZ_AKWG02000030.1_cds_WP_004754327.1_2263	30.736	231	597
WP_000361605.1	lcl|NZ_AKWG02000012.1_cds_WP_004754759.1_2733	25.207	242	597
WP_000361605.1	lcl|NZ_AKWG02000001.1_cds_WP_004752581.1_3690	29.386	228	597
WP_000361605.1	lcl|NZ_AKWG02000001.1_cds_WP_004751619.1_3581	27.530	247	597
WP_000361605.1	lcl|NZ_AKWG02000005.1_cds_WP_004753899.1_3314	30.052	193	597
WP_000361605.1	lcl|NZ_AKWG02000001.1_cds_WP_004752322.1_3723	29.091	220	597
WP_000361605.1	lcl|NZ_AKWG02000001.1_cds_WP_004752570.1_3743	27.778	234	597
