WP_000340713.1	lcl|NZ_JQQW01000059.1_cds_WP_000340715.1_1610	95.349	86	106
WP_000412665.1	lcl|NZ_JQQW01000059.1_cds_WP_000410268.1_1611	95.161	310	314
WP_000412665.1	lcl|NZ_JQQW01000134.1_cds_WP_000744695.1_3131	24.925	333	314
WP_000412665.1	lcl|NZ_JQQW01000059.1_cds_WP_000723079.1_1665	22.022	277	314
WP_000412665.1	lcl|NZ_JQQW01000059.1_cds_WP_000723082.1_1687	22.680	291	314
WP_000412665.1	lcl|NZ_JQQW01000059.1_cds_WP_000567886.1_1667	23.364	214	314
WP_000361605.1	lcl|NZ_JQQW01000037.1_cds_WP_061246023.1_1008	35.714	378	597
WP_000361605.1	lcl|NZ_JQQW01000079.1_cds_WP_000667646.1_2161	32.832	399	597
WP_000361605.1	lcl|NZ_JQQW01000027.1_cds_WP_000828456.1_741	31.591	421	597
WP_000361605.1	lcl|NZ_JQQW01000059.1_cds_WP_000615263.1_1639	32.932	249	597
WP_000361605.1	lcl|NZ_JQQW01000121.1_cds_WP_000510773.1_2951	28.372	215	597
WP_000361605.1	lcl|NZ_JQQW01000062.1_cds_WP_000619182.1_1768	29.960	247	597
WP_000361605.1	lcl|NZ_JQQW01000034.1_cds_WP_001161019.1_950	31.579	209	597
WP_000361605.1	lcl|NZ_JQQW01000070.1_cds_WP_001052496.1_1987	25.703	249	597
WP_000361605.1	lcl|NZ_JQQW01000090.1_cds_WP_002071818.1_2319	30.131	229	597
WP_000361605.1	lcl|NZ_JQQW01000047.1_cds_WP_000433117.1_1283	28.947	228	597
WP_000361605.1	lcl|NZ_JQQW01000124.1_cds_WP_001982953.1_2998	24.779	226	597
WP_000361605.1	lcl|NZ_JQQW01000221.1_cds_WP_001141155.1_4077	31.364	220	597
WP_000361605.1	lcl|NZ_JQQW01000062.1_cds_WP_000218838.1_1769	28.980	245	597
WP_000361605.1	lcl|NZ_JQQW01000160.1_cds_WP_000666552.1_3613	27.778	234	597
WP_000361605.1	lcl|NZ_JQQW01000047.1_cds_WP_001089503.1_1251	29.091	220	597
WP_000361605.1	lcl|NZ_JQQW01000055.1_cds_WP_000184524.1_1540	27.979	193	597
WP_000361605.1	lcl|NZ_JQQW01000041.1_cds_WP_000047473.1_1095	26.977	215	597
WP_000361605.1	lcl|NZ_JQQW01000106.1_cds_WP_000052667.1_2595	26.201	229	597
WP_000361605.1	lcl|NZ_JQQW01000031.1_cds_WP_000603361.1_844	25.000	228	597
WP_000361605.1	lcl|NZ_JQQW01000101.1_cds_WP_000651462.1_2470	26.984	252	597
WP_000361605.1	lcl|NZ_JQQW01000012.1_cds_WP_000590871.1_376	24.651	215	597
