WP_000340713.1	lcl|NZ_AFJW02000154.1_cds_WP_000340715.1_43	95.349	86	106
WP_000412665.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	95.192	312	314
WP_000412665.1	lcl|NZ_AFJW02000154.1_cds_WP_000093099.1_64	53.968	63	314
WP_000412665.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	24.925	333	314
WP_000412665.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	26.766	269	314
WP_000412665.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	26.425	193	314
WP_000412665.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	22.680	291	314
WP_000361605.1	lcl|NZ_AFJW02000151.1_cds_WP_000172202.1_289	35.185	378	597
WP_000361605.1	lcl|NZ_AFJW02000062.1_cds_WP_000667646.1_2786	32.832	399	597
WP_000361605.1	lcl|NZ_AFJW02000127.1_cds_WP_000828455.1_1080	31.591	421	597
WP_000361605.1	lcl|NZ_AFJW02000154.1_cds_WP_000834715.1_67	31.169	385	597
WP_000361605.1	lcl|NZ_AFJW02000143.1_cds_WP_000510777.1_547	28.372	215	597
WP_000361605.1	lcl|NZ_AFJW02000102.1_cds_WP_001161019.1_1793	31.579	209	597
WP_000361605.1	lcl|NZ_AFJW02000096.1_cds_WP_000619175.1_2047	29.555	247	597
WP_000361605.1	lcl|NZ_AFJW02000151.1_cds_WP_000942282.1_275	30.568	229	597
WP_000361605.1	lcl|NZ_AFJW02000096.1_cds_WP_001052498.1_2003	24.900	249	597
WP_000361605.1	lcl|NZ_AFJW02000120.1_cds_WP_000433117.1_1330	28.947	228	597
WP_000361605.1	lcl|NZ_AFJW02000109.1_cds_WP_001982953.1_1613	24.779	226	597
WP_000361605.1	lcl|NZ_AFJW02000102.1_cds_WP_001141158.1_1869	31.364	220	597
WP_000361605.1	lcl|NZ_AFJW02000096.1_cds_WP_000218838.1_2048	28.980	245	597
WP_000361605.1	lcl|NZ_AFJW02000083.1_cds_WP_000666552.1_2281	27.778	234	597
WP_000361605.1	lcl|NZ_AFJW02000120.1_cds_WP_001089500.1_1362	29.091	220	597
WP_000361605.1	lcl|NZ_AFJW02000105.1_cds_WP_000184524.1_1664	27.979	193	597
WP_000361605.1	lcl|NZ_AFJW02000133.1_cds_WP_000047473.1_866	26.977	215	597
WP_000361605.1	lcl|NZ_AFJW02000039.1_cds_WP_000052667.1_3288	26.201	229	597
WP_000361605.1	lcl|NZ_AFJW02000088.1_cds_WP_000590867.1_2170	24.651	215	597
WP_000361605.1	lcl|NZ_AFJW02000144.1_cds_WP_000603361.1_468	25.000	228	597
WP_000361605.1	lcl|NZ_AFJW02000154.1_cds_WP_000675807.1_169	26.800	250	597
WP_000361605.1	lcl|NZ_AFJW02000023.1_cds_WP_001288326.1_3508	27.542	236	597
WP_000361605.1	lcl|NZ_AFJW02000084.1_cds_WP_001049205.1_2265	27.451	255	597
WP_000361605.1	lcl|NZ_AFJW02000084.1_cds_WP_001049205.1_2265	25.328	229	597
WP_000361605.1	lcl|NZ_AFJW02000101.1_cds_WP_000598571.1_1903	26.244	221	597
WP_000361605.1	lcl|NZ_AFJW02000144.1_cds_WP_000054169.1_484	24.876	201	597
WP_000361605.1	lcl|NZ_AFJW02000003.1_cds_WP_000136057.1_3787	28.000	225	597
WP_000361605.1	lcl|NZ_AFJW02000151.1_cds_WP_000626143.1_294	29.327	208	597
WP_000361605.1	lcl|NZ_AFJW02000151.1_cds_WP_000626143.1_294	24.719	178	597
WP_000361605.1	lcl|NZ_AFJW02000157.1_cds_WP_000481720.1_10	24.783	230	597
WP_000361605.1	lcl|NZ_AFJW02000157.1_cds_WP_000481720.1_10	23.431	239	597
WP_000361605.1	lcl|NZ_AFJW02000151.1_cds_WP_000172202.1_289	35.185	378	597
WP_000361605.1	lcl|NZ_AFJW02000062.1_cds_WP_000667646.1_2786	32.832	399	597
