WP_000340713.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462903.1_2122	94.186	86	106
WP_000412665.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	92.581	310	314
WP_000412665.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	25.460	326	314
WP_000412665.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	22.022	277	314
WP_000412665.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	23.364	214	314
WP_000412665.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	24.699	332	314
WP_000412665.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	23.549	293	314
WP_000412665.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	22.353	170	314
WP_000361605.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	35.389	373	597
WP_000361605.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	32.346	405	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	32.932	249	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004461439.1_763	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464005.1_542	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXE010000046.1_cds_WP_004473839.1_3285	25.833	240	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963591.1_168	31.481	216	597
WP_000361605.1	lcl|NZ_JASEXE010000057.1_cds_WP_004466497.1_2635	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460145.1_311	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460086.1_277	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464119.1_635	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXE010000015.1_cds_WP_004480113.1_1951	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004466161.1_807	24.779	226	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004473583.1_330	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460645.1_1053	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_046951137.1_167	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	26.752	157	597
WP_000361605.1	lcl|NZ_JASEXE010000069.1_cds_WP_004466296.1_3519	27.234	235	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_061205227.1_3	26.068	234	597
WP_000361605.1	lcl|NZ_JASEXE010000005.1_cds_WP_004459763.1_944	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	26.744	258	597
WP_000361605.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	29.032	186	597
WP_000361605.1	lcl|NZ_JASEXE010000027.1_cds_WP_004474610.1_2789	26.562	256	597
WP_000361605.1	lcl|NZ_JASEXE010000030.1_cds_WP_004474842.1_2656	29.545	220	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004493055.1_2092	26.364	220	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004474915.1_687	22.727	220	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461812.1_2348	28.444	225	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004459333.1_2115	44.828	58	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004459333.1_2115	22.581	186	597
WP_000361605.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	35.389	373	597
WP_000361605.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	32.346	405	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	32.932	249	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004461439.1_763	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464005.1_542	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXE010000046.1_cds_WP_004473839.1_3285	25.833	240	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963591.1_168	31.481	216	597
WP_000361605.1	lcl|NZ_JASEXE010000057.1_cds_WP_004466497.1_2635	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460145.1_311	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460086.1_277	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464119.1_635	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXE010000015.1_cds_WP_004480113.1_1951	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004466161.1_807	24.779	226	597
WP_000361605.1	lcl|NZ_JASEXE010000002.1_cds_WP_004473583.1_330	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460645.1_1053	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_046951137.1_167	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	26.752	157	597
WP_000361605.1	lcl|NZ_JASEXE010000069.1_cds_WP_004466296.1_3519	27.234	235	597
WP_000361605.1	lcl|NZ_JASEXE010000001.1_cds_WP_061205227.1_3	26.068	234	597
WP_000361605.1	lcl|NZ_JASEXE010000005.1_cds_WP_004459763.1_944	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	26.744	258	597
WP_000361605.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	29.032	186	597
WP_000361605.1	lcl|NZ_JASEXE010000027.1_cds_WP_004474610.1_2789	26.562	256	597
WP_000361605.1	lcl|NZ_JASEXE010000030.1_cds_WP_004474842.1_2656	29.545	220	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004493055.1_2092	26.364	220	597
WP_000361605.1	lcl|NZ_JASEXE010000004.1_cds_WP_004474915.1_687	22.727	220	597
WP_000361605.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461812.1_2348	28.444	225	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004459333.1_2115	44.828	58	597
WP_000361605.1	lcl|NZ_JASEXE010000017.1_cds_WP_004459333.1_2115	22.581	186	597
WP_000699347.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	25.000	356	350
WP_000699347.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	24.789	355	350
WP_000699347.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	23.729	354	350
WP_000699347.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	25.668	374	350
WP_000699347.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	26.154	260	350
WP_000699347.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	23.056	360	350
WP_000699347.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	26.613	248	350
WP_000699347.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	22.442	303	350
WP_000699347.1	lcl|NZ_JASEXE010000013.1_cds_WP_004467290.1_1761	25.490	255	350
WP_000699347.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	27.237	257	350
WP_000699347.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	24.064	187	350
WP_000275582.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475149.1_2151	35.714	280	349
WP_000275582.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918491.1_2126	30.091	329	349
WP_000275582.1	lcl|NZ_JASEXE010000025.1_cds_WP_004460833.1_2625	34.783	322	349
WP_000275582.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475149.1_2151	35.714	280	349
WP_000275582.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918491.1_2126	30.091	329	349
