WP_000340713.1	lcl|NZ_JQRL01000056.1_cds_WP_004462903.1_1901	94.186	86	106
WP_000412665.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	92.628	312	314
WP_000412665.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	25.767	326	314
WP_000412665.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	23.549	293	314
WP_000412665.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	21.300	277	314
WP_000412665.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	24.699	332	314
WP_000652101.1	lcl|NZ_JQRL01000056.1_cds_JG16_RS21265_1903	96.047	253	427
WP_000652101.1	lcl|NZ_JQRL01000056.1_cds_JG16_RS21265_1903	94.656	131	427
WP_000652101.1	lcl|NZ_JQRL01000056.1_cds_JG16_RS21265_1903	86.441	59	427
WP_000361605.1	lcl|NZ_JQRL01000056.1_cds_WP_061205763.1_1904	94.407	590	597
WP_000361605.1	lcl|NZ_JQRL01000121.1_cds_WP_004457781.1_3199	35.389	373	597
WP_000361605.1	lcl|NZ_JQRL01000101.1_cds_WP_061206076.1_2887	32.099	405	597
WP_000361605.1	lcl|NZ_JQRL01000064.1_cds_WP_004459265.1_2170	32.304	421	597
WP_000361605.1	lcl|NZ_JQRL01000074.1_cds_WP_004461439.1_2363	28.326	233	597
WP_000361605.1	lcl|NZ_JQRL01000112.1_cds_WP_004464005.1_3091	32.057	209	597
WP_000361605.1	lcl|NZ_JQRL01000016.1_cds_WP_061205418.1_704	30.233	215	597
WP_000361605.1	lcl|NZ_JQRL01000091.1_cds_WP_061206016.1_2649	26.786	224	597
WP_000361605.1	lcl|NZ_JQRL01000095.1_cds_WP_004460086.1_2742	28.340	247	597
WP_000361605.1	lcl|NZ_JQRL01000069.1_cds_WP_004464119.1_2241	30.319	188	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_004467557.1_223	31.507	219	597
WP_000361605.1	lcl|NZ_JQRL01000051.1_cds_WP_061205735.1_1792	25.417	240	597
WP_000361605.1	lcl|NZ_JQRL01000082.1_cds_WP_004480113.1_2499	29.258	229	597
WP_000361605.1	lcl|NZ_JQRL01000092.1_cds_WP_004466161.1_2695	24.779	226	597
WP_000361605.1	lcl|NZ_JQRL01000044.1_cds_WP_004460645.1_1639	27.315	216	597
WP_000361605.1	lcl|NZ_JQRL01000016.1_cds_WP_004470658.1_685	27.778	216	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_004467532.1_222	26.721	247	597
WP_000361605.1	lcl|NZ_JQRL01000097.1_cds_WP_004466296.1_2792	27.234	235	597
WP_000361605.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	23.529	221	597
WP_000361605.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	26.752	157	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_061205227.1_121	26.068	234	597
WP_000361605.1	lcl|NZ_JQRL01000030.1_cds_WP_004459763.1_1199	28.079	203	597
WP_000361605.1	lcl|NZ_JQRL01000028.1_cds_WP_061205548.1_1101	26.357	258	597
WP_000361605.1	lcl|NZ_JQRL01000029.1_cds_WP_004474610.1_1128	26.562	256	597
WP_000361605.1	lcl|NZ_JQRL01000091.1_cds_WP_004466635.1_2670	29.545	220	597
WP_000361605.1	lcl|NZ_JQRL01000064.1_cds_WP_004469900.1_2154	26.364	220	597
WP_000361605.1	lcl|NZ_JQRL01000019.1_cds_WP_061205446.1_783	22.727	220	597
WP_000361605.1	lcl|NZ_JQRL01000128.1_cds_WP_004461812.1_3278	28.444	225	597
WP_000361605.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	44.828	58	597
WP_000361605.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	22.581	186	597
WP_000361605.1	lcl|NZ_JQRL01000056.1_cds_WP_061205763.1_1904	94.407	590	597
WP_000361605.1	lcl|NZ_JQRL01000121.1_cds_WP_004457781.1_3199	35.389	373	597
WP_000361605.1	lcl|NZ_JQRL01000101.1_cds_WP_061206076.1_2887	32.099	405	597
WP_000361605.1	lcl|NZ_JQRL01000064.1_cds_WP_004459265.1_2170	32.304	421	597
WP_000361605.1	lcl|NZ_JQRL01000074.1_cds_WP_004461439.1_2363	28.326	233	597
WP_000361605.1	lcl|NZ_JQRL01000112.1_cds_WP_004464005.1_3091	32.057	209	597
WP_000361605.1	lcl|NZ_JQRL01000016.1_cds_WP_061205418.1_704	30.233	215	597
WP_000361605.1	lcl|NZ_JQRL01000091.1_cds_WP_061206016.1_2649	26.786	224	597
WP_000361605.1	lcl|NZ_JQRL01000095.1_cds_WP_004460086.1_2742	28.340	247	597
WP_000361605.1	lcl|NZ_JQRL01000069.1_cds_WP_004464119.1_2241	30.319	188	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_004467557.1_223	31.507	219	597
WP_000361605.1	lcl|NZ_JQRL01000051.1_cds_WP_061205735.1_1792	25.417	240	597
WP_000361605.1	lcl|NZ_JQRL01000082.1_cds_WP_004480113.1_2499	29.258	229	597
WP_000361605.1	lcl|NZ_JQRL01000092.1_cds_WP_004466161.1_2695	24.779	226	597
WP_000361605.1	lcl|NZ_JQRL01000044.1_cds_WP_004460645.1_1639	27.315	216	597
WP_000361605.1	lcl|NZ_JQRL01000016.1_cds_WP_004470658.1_685	27.778	216	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_004467532.1_222	26.721	247	597
WP_000361605.1	lcl|NZ_JQRL01000097.1_cds_WP_004466296.1_2792	27.234	235	597
WP_000361605.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	23.529	221	597
WP_000361605.1	lcl|NZ_JQRL01000118.1_cds_WP_061206183.1_3167	26.752	157	597
WP_000361605.1	lcl|NZ_JQRL01000006.1_cds_WP_061205227.1_121	26.068	234	597
WP_000361605.1	lcl|NZ_JQRL01000030.1_cds_WP_004459763.1_1199	28.079	203	597
WP_000361605.1	lcl|NZ_JQRL01000028.1_cds_WP_061205548.1_1101	26.357	258	597
WP_000361605.1	lcl|NZ_JQRL01000029.1_cds_WP_004474610.1_1128	26.562	256	597
WP_000361605.1	lcl|NZ_JQRL01000091.1_cds_WP_004466635.1_2670	29.545	220	597
WP_000361605.1	lcl|NZ_JQRL01000064.1_cds_WP_004469900.1_2154	26.364	220	597
WP_000361605.1	lcl|NZ_JQRL01000019.1_cds_WP_061205446.1_783	22.727	220	597
WP_000361605.1	lcl|NZ_JQRL01000128.1_cds_WP_004461812.1_3278	28.444	225	597
WP_000361605.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	44.828	58	597
WP_000361605.1	lcl|NZ_JQRL01000059.1_cds_WP_004459333.1_2028	22.581	186	597
WP_000699347.1	lcl|NZ_JQRL01000056.1_cds_WP_004462894.1_1907	54.885	348	350
WP_000699347.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	24.719	356	350
WP_000699347.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	24.011	354	350
WP_000699347.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	25.141	354	350
WP_000699347.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	26.154	260	350
WP_000699347.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	23.333	360	350
WP_000699347.1	lcl|NZ_JQRL01000102.1_cds_WP_004466638.1_2924	25.668	374	350
WP_000699347.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	22.442	303	350
WP_000699347.1	lcl|NZ_JQRL01000045.1_cds_WP_004467290.1_1687	25.490	255	350
WP_000699347.1	lcl|NZ_JQRL01000035.1_cds_WP_061205628.1_1368	27.799	259	350
WP_000699347.1	lcl|NZ_JQRL01000061.1_cds_WP_061205836.1_2081	21.512	344	350
WP_000699347.1	lcl|NZ_JQRL01000061.1_cds_WP_004479573.1_2079	27.072	181	350
WP_000699347.1	lcl|NZ_JQRL01000007.1_cds_WP_004476349.1_238	24.064	187	350
WP_000275582.1	lcl|NZ_JQRL01000061.1_cds_WP_061205816.1_2052	38.323	334	349
WP_000275582.1	lcl|NZ_JQRL01000061.1_cds_WP_061205825.1_2065	34.572	269	349
WP_000275582.1	lcl|NZ_JQRL01000008.1_cds_WP_004471300.1_331	35.220	318	349
WP_000275582.1	lcl|NZ_JQRL01000056.1_cds_WP_061205765.1_1911	27.757	263	349
WP_000275582.1	lcl|NZ_JQRL01000061.1_cds_WP_061205816.1_2052	38.323	334	349
WP_000275582.1	lcl|NZ_JQRL01000061.1_cds_WP_061205825.1_2065	34.572	269	349
WP_000275582.1	lcl|NZ_JQRL01000008.1_cds_WP_004471300.1_331	35.220	318	349
WP_000275582.1	lcl|NZ_JQRL01000056.1_cds_WP_061205765.1_1911	27.757	263	349
WP_000808025.1	lcl|NZ_JQRL01000056.1_cds_WP_004477858.1_1910	29.167	120	441
WP_000623952.1	lcl|NZ_JQRL01000056.1_cds_WP_061205764.1_1909	48.707	232	247
WP_000623952.1	lcl|NZ_JQRL01000061.1_cds_WP_061205820.1_2058	36.087	230	247
WP_000623952.1	lcl|NZ_JQRL01000061.1_cds_WP_061205822.1_2060	34.529	223	247
WP_000208484.1	lcl|NZ_JQRL01000056.1_cds_WP_061205764.1_1909	31.329	316	323
WP_000208484.1	lcl|NZ_JQRL01000029.1_cds_WP_061205573.1_1168	24.812	266	323
WP_000208484.1	lcl|NZ_JQRL01000055.1_cds_WP_061205755.1_1851	23.790	248	323
WP_000208484.1	lcl|NZ_JQRL01000056.1_cds_WP_061205764.1_1909	31.329	316	323
WP_000208484.1	lcl|NZ_JQRL01000029.1_cds_WP_061205573.1_1168	24.812	266	323
WP_000208484.1	lcl|NZ_JQRL01000055.1_cds_WP_061205755.1_1851	23.790	248	323
WP_001031896.1	lcl|NZ_JQRL01000056.1_cds_WP_235595377.1_1906	67.614	176	361
WP_001031896.1	lcl|NZ_JQRL01000056.1_cds_WP_235595376.1_1905	56.000	175	361
WP_000615098.1	lcl|NZ_JQRL01000084.1_cds_WP_061205975.1_2547	22.857	245	340
WP_000615098.1	lcl|NZ_JQRL01000061.1_cds_WP_061205823.1_2062	23.770	244	340
WP_000615098.1	lcl|NZ_JQRL01000036.1_cds_WP_004465948.1_1408	26.174	149	340
WP_000615098.1	lcl|NZ_JQRL01000073.1_cds_WP_004467389.1_2332	25.000	200	340
WP_000615098.1	lcl|NZ_JQRL01000022.1_cds_WP_004485455.1_944	21.678	143	340
WP_000615098.1	lcl|NZ_JQRL01000061.1_cds_WP_004477762.1_2073	27.273	110	340
WP_000373631.1	lcl|NZ_JQRL01000061.1_cds_WP_061205811.1_2047	50.579	605	609
WP_000373631.1	lcl|NZ_JQRL01000061.1_cds_WP_061205831.1_2072	22.289	332	609
WP_000673831.1	lcl|NZ_JQRL01000061.1_cds_WP_061205812.1_2048	38.356	292	301
WP_000723077.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	97.892	332	332
WP_000723077.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	31.138	334	332
WP_000723077.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	26.765	340	332
WP_000723077.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	28.875	329	332
WP_000723077.1	lcl|NZ_JQRL01000056.1_cds_WP_004462894.1_1907	24.855	346	332
WP_000723077.1	lcl|NZ_JQRL01000045.1_cds_WP_004467290.1_1687	27.160	324	332
WP_000723077.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	26.582	316	332
WP_000723077.1	lcl|NZ_JQRL01000102.1_cds_WP_004466638.1_2924	24.242	297	332
