WP_000340713.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	95.349	86	106
WP_000412665.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	95.192	312	314
WP_000412665.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	25.688	327	314
WP_000412665.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	26.394	269	314
WP_000412665.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	22.680	291	314
WP_000361605.1	lcl|NZ_JQPX01000126.1_cds_WP_061243507.1_3154	52.027	592	597
WP_000361605.1	lcl|NZ_JQPX01000043.1_cds_WP_061242173.1_1294	35.279	377	597
WP_000361605.1	lcl|NZ_JQPX01000050.1_cds_WP_000667646.1_1486	32.832	399	597
WP_000361605.1	lcl|NZ_JQPX01000014.1_cds_WP_000828456.1_361	31.591	421	597
WP_000361605.1	lcl|NZ_JQPX01000131.1_cds_WP_000510774.1_3248	28.372	215	597
WP_000361605.1	lcl|NZ_JQPX01000021.1_cds_WP_001161019.1_638	31.579	209	597
WP_000361605.1	lcl|NZ_JQPX01000150.1_cds_WP_061243679.1_3444	30.242	248	597
WP_000361605.1	lcl|NZ_JQPX01000072.1_cds_WP_061242699.1_2100	25.301	249	597
WP_000361605.1	lcl|NZ_JQPX01000043.1_cds_WP_000942282.1_1308	30.568	229	597
WP_000361605.1	lcl|NZ_JQPX01000040.1_cds_WP_000433117.1_1191	28.947	228	597
WP_000361605.1	lcl|NZ_JQPX01000051.1_cds_JG89_RS07755_1528	24.779	226	597
WP_000361605.1	lcl|NZ_JQPX01000026.1_cds_WP_061241849.1_812	31.364	220	597
WP_000361605.1	lcl|NZ_JQPX01000150.1_cds_WP_000218838.1_3443	28.980	245	597
WP_000361605.1	lcl|NZ_JQPX01000011.1_cds_WP_000666552.1_133	27.778	234	597
WP_000361605.1	lcl|NZ_JQPX01000040.1_cds_WP_001089498.1_1223	29.091	220	597
WP_000361605.1	lcl|NZ_JQPX01000049.1_cds_WP_000184524.1_1466	27.979	193	597
WP_000361605.1	lcl|NZ_JQPX01000022.1_cds_WP_000047473.1_692	26.977	215	597
WP_000361605.1	lcl|NZ_JQPX01000088.1_cds_WP_082275051.1_2422	26.984	252	597
WP_000361605.1	lcl|NZ_JQPX01000019.1_cds_WP_000052667.1_530	26.201	229	597
WP_000361605.1	lcl|NZ_JQPX01000124.1_cds_WP_000603361.1_3117	25.000	228	597
WP_000361605.1	lcl|NZ_JQPX01000025.1_cds_WP_000590871.1_792	24.651	215	597
WP_000361605.1	lcl|NZ_JQPX01000053.1_cds_WP_001049210.1_1562	27.451	255	597
WP_000361605.1	lcl|NZ_JQPX01000053.1_cds_WP_001049210.1_1562	24.891	229	597
WP_000361605.1	lcl|NZ_JQPX01000027.1_cds_WP_061241888.1_870	27.542	236	597
WP_000361605.1	lcl|NZ_JQPX01000117.1_cds_WP_000598571.1_3044	26.244	221	597
WP_000361605.1	lcl|NZ_JQPX01000158.1_cds_WP_000054169.1_3526	24.876	201	597
WP_000361605.1	lcl|NZ_JQPX01000029.1_cds_WP_000136057.1_906	28.000	225	597
WP_000361605.1	lcl|NZ_JQPX01000186.1_cds_WP_061243840.1_3704	29.327	208	597
WP_000361605.1	lcl|NZ_JQPX01000186.1_cds_WP_061243840.1_3704	24.719	178	597
WP_000361605.1	lcl|NZ_JQPX01000113.1_cds_WP_061243412.1_3004	24.783	230	597
WP_000361605.1	lcl|NZ_JQPX01000113.1_cds_WP_061243412.1_3004	23.431	239	597
WP_000361605.1	lcl|NZ_JQPX01000126.1_cds_WP_061243507.1_3154	52.027	592	597
WP_000361605.1	lcl|NZ_JQPX01000043.1_cds_WP_061242173.1_1294	35.279	377	597
WP_000361605.1	lcl|NZ_JQPX01000050.1_cds_WP_000667646.1_1486	32.832	399	597
WP_000361605.1	lcl|NZ_JQPX01000014.1_cds_WP_000828456.1_361	31.591	421	597
