WP_000340713.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462903.1_2126	94.186	86	106
WP_000412665.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	92.628	312	314
WP_000412665.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	25.460	326	314
WP_000412665.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	23.549	293	314
WP_000412665.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	21.300	277	314
WP_000412665.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	24.699	332	314
WP_000652101.1	lcl|NZ_JASEXQ010000019.1_cds_QMM98_RS17650_2124	96.047	253	427
WP_000652101.1	lcl|NZ_JASEXQ010000019.1_cds_QMM98_RS17650_2124	94.656	131	427
WP_000652101.1	lcl|NZ_JASEXQ010000019.1_cds_QMM98_RS17650_2124	86.441	59	427
WP_000361605.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	94.407	590	597
WP_000361605.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	35.657	373	597
WP_000361605.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	32.099	405	597
WP_000361605.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	31.963	219	597
WP_000361605.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466497.1_32	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXQ010000045.1_cds_WP_004460086.1_3138	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	25.431	232	597
WP_000361605.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004470658.1_2651	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXQ010000025.1_cds_WP_004467532.1_2453	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004462026.1_306	24.336	226	597
WP_000361605.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	26.752	157	597
WP_000361605.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466296.1_39	27.234	235	597
WP_000361605.1	lcl|NZ_JASEXQ010000005.1_cds_WP_004459763.1_928	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004467533.1_2204	25.641	234	597
WP_000361605.1	lcl|NZ_JASEXQ010000031.1_cds_WP_016755181.1_2718	26.357	258	597
WP_000361605.1	lcl|NZ_JASEXQ010000027.1_cds_WP_282965970.1_2543	26.562	256	597
WP_000361605.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466635.1_11	29.545	220	597
WP_000361605.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965829.1_2145	26.364	220	597
WP_000361605.1	lcl|NZ_JASEXQ010000002.1_cds_WP_282965383.1_429	22.727	220	597
WP_000361605.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461812.1_670	28.444	225	597
WP_000361605.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965559.1_1128	44.828	58	597
WP_000361605.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965559.1_1128	22.581	186	597
WP_000361605.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	94.407	590	597
WP_000361605.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	35.657	373	597
WP_000361605.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	32.099	405	597
WP_000361605.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	31.963	219	597
WP_000361605.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466497.1_32	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXQ010000045.1_cds_WP_004460086.1_3138	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	25.431	232	597
WP_000361605.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	27.315	216	597
