WP_000340713.1	lcl|NZ_JQRC01000044.1_cds_WP_004454812.1_1562	94.186	86	106
WP_000412665.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	96.463	311	314
WP_000412665.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	22.857	280	314
WP_000412665.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	25.478	314	314
WP_000412665.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	24.251	334	314
WP_000412665.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	22.526	293	314
WP_000361605.1	lcl|NZ_JQRC01000081.1_cds_WP_020981137.1_2432	54.252	588	597
WP_000361605.1	lcl|NZ_JQRC01000024.1_cds_WP_081099775.1_881	35.200	375	597
WP_000361605.1	lcl|NZ_JQRC01000142.1_cds_WP_002178140.1_3399	32.426	404	597
WP_000361605.1	lcl|NZ_JQRC01000038.1_cds_WP_061247282.1_1389	31.517	422	597
WP_000361605.1	lcl|NZ_JQRC01000059.1_cds_WP_002180333.1_1883	28.372	215	597
WP_000361605.1	lcl|NZ_JQRC01000065.1_cds_WP_002177150.1_2084	31.579	209	597
WP_000361605.1	lcl|NZ_JQRC01000024.1_cds_WP_020980217.1_859	31.878	229	597
WP_000361605.1	lcl|NZ_JQRC01000030.1_cds_WP_061247197.1_1201	31.050	219	597
WP_000361605.1	lcl|NZ_JQRC01000067.1_cds_WP_061247589.1_2174	24.793	242	597
WP_000361605.1	lcl|NZ_JQRC01000025.1_cds_WP_002178325.1_998	28.947	228	597
WP_000361605.1	lcl|NZ_JQRC01000127.1_cds_WP_061248288.1_3180	30.570	193	597
WP_000361605.1	lcl|NZ_JQRC01000069.1_cds_WP_017214075.1_2254	30.909	220	597
WP_000361605.1	lcl|NZ_JQRC01000007.1_cds_WP_002177880.1_222	24.413	213	597
WP_000361605.1	lcl|NZ_JQRC01000030.1_cds_WP_061247196.1_1200	29.388	245	597
WP_000361605.1	lcl|NZ_JQRC01000025.1_cds_WP_002178357.1_965	30.415	217	597
WP_000361605.1	lcl|NZ_JQRC01000011.1_cds_WP_017213193.1_408	27.778	216	597
WP_000361605.1	lcl|NZ_JQRC01000025.1_cds_WP_002176655.1_946	26.923	234	597
WP_000361605.1	lcl|NZ_JQRC01000016.1_cds_WP_004434531.1_515	23.913	230	597
WP_000361605.1	lcl|NZ_JQRC01000050.1_cds_WP_002179138.1_1627	25.328	229	597
WP_000361605.1	lcl|NZ_JQRC01000114.1_cds_WP_061245494.1_2958	29.237	236	597
WP_000361605.1	lcl|NZ_JQRC01000029.1_cds_WP_061247166.1_1133	26.908	249	597
WP_000361605.1	lcl|NZ_JQRC01000029.1_cds_WP_061247166.1_1133	27.225	191	597
WP_000361605.1	lcl|NZ_JQRC01000215.1_cds_WP_061248883.1_3834	25.514	243	597
WP_000361605.1	lcl|NZ_JQRC01000070.1_cds_WP_020980394.1_2280	25.097	259	597
