WP_000340713.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	95.349	86	106
WP_000412665.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	95.192	312	314
WP_000412665.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	24.925	333	314
WP_000412665.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	26.394	269	314
WP_000412665.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	22.680	291	314
WP_000361605.1	lcl|NZ_JQQQ01000081.1_cds_WP_002068488.1_1928	52.196	592	597
WP_000361605.1	lcl|NZ_JQQQ01000070.1_cds_WP_061226657.1_1759	35.714	378	597
WP_000361605.1	lcl|NZ_JQQQ01000115.1_cds_WP_000667646.1_2575	32.832	399	597
WP_000361605.1	lcl|NZ_JQQQ01000176.1_cds_WP_000828456.1_3398	31.591	421	597
WP_000361605.1	lcl|NZ_JQQQ01000225.1_cds_WP_000510770.1_3692	28.372	215	597
WP_000361605.1	lcl|NZ_JQQQ01000004.1_cds_WP_000619182.1_52	29.960	247	597
WP_000361605.1	lcl|NZ_JQQQ01000102.1_cds_WP_001052496.1_2328	25.703	249	597
WP_000361605.1	lcl|NZ_JQQQ01000114.1_cds_WP_045191718.1_2511	31.579	209	597
WP_000361605.1	lcl|NZ_JQQQ01000070.1_cds_WP_002097923.1_1745	30.568	229	597
WP_000361605.1	lcl|NZ_JQQQ01000014.1_cds_WP_000433117.1_375	28.947	228	597
WP_000361605.1	lcl|NZ_JQQQ01000026.1_cds_WP_001982953.1_837	24.779	226	597
WP_000361605.1	lcl|NZ_JQQQ01000100.1_cds_WP_061226722.1_2289	31.364	220	597
WP_000361605.1	lcl|NZ_JQQQ01000193.1_cds_WP_000666554.1_3534	27.966	236	597
WP_000361605.1	lcl|NZ_JQQQ01000014.1_cds_WP_001089503.1_407	29.091	220	597
WP_000361605.1	lcl|NZ_JQQQ01000004.1_cds_WP_000218834.1_53	29.388	245	597
WP_000361605.1	lcl|NZ_JQQQ01000089.1_cds_WP_000047473.1_2062	26.977	215	597
WP_000361605.1	lcl|NZ_JQQQ01000132.1_cds_WP_000052667.1_2846	26.201	229	597
