WP_000340713.1	lcl|NZ_JADDWL010000005.1_cds_WP_002725873.1_2782	90.698	86	106
WP_000412665.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	91.083	314	314
WP_000412665.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	24.615	325	314
WP_000412665.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	26.022	269	314
WP_000412665.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	23.891	293	314
WP_000412665.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	22.941	170	314
WP_000412665.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	26.490	151	314
WP_000412665.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	23.151	311	314
WP_000361605.1	lcl|NZ_JADDWL010000067.1_cds_WP_002742222.1_2905	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWL010000001.1_cds_WP_002723347.1_746	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWL010000031.1_cds_WP_002741286.1_1616	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740724.1_2756	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03190_2745	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWL010000008.1_cds_WP_002739451.1_3297	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWL010000009.1_cds_WP_002726143.1_3367	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002752475.1_25	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWL010000002.1_cds_WP_002734207.1_1489	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWL010000054.1_cds_WP_002738485.1_2574	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721914.1_2028	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724285.1_479	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721827.1_2060	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWL010000029.1_cds_WP_002729296.1_1379	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWL010000004.1_cds_WP_002728388.1_2398	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWL010000008.1_cds_WP_002725984.1_3265	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729758.1_34	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWL010000019.1_cds_WP_002730493.1_730	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724311.1_478	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729133.1_17	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWL010000001.1_cds_WP_002735056.1_831	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWL010000017.1_cds_WP_002733736.1_596	26.587	252	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724740.1_458	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	24.314	255	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	23.118	186	597
WP_000361605.1	lcl|NZ_JADDWL010000051.1_cds_WP_002739367.1_2503	22.388	201	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_002723659.1_331	27.111	225	597
WP_000361605.1	lcl|NZ_JADDWL010000067.1_cds_WP_002742222.1_2905	35.676	370	597
WP_000361605.1	lcl|NZ_JADDWL010000001.1_cds_WP_002723347.1_746	31.436	404	597
WP_000361605.1	lcl|NZ_JADDWL010000031.1_cds_WP_002741286.1_1616	32.542	421	597
WP_000361605.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740724.1_2756	32.576	396	597
WP_000361605.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03190_2745	38.261	230	597
WP_000361605.1	lcl|NZ_JADDWL010000008.1_cds_WP_002739451.1_3297	27.830	212	597
WP_000361605.1	lcl|NZ_JADDWL010000009.1_cds_WP_002726143.1_3367	31.081	222	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002752475.1_25	26.407	231	597
WP_000361605.1	lcl|NZ_JADDWL010000002.1_cds_WP_002734207.1_1489	30.303	231	597
WP_000361605.1	lcl|NZ_JADDWL010000054.1_cds_WP_002738485.1_2574	30.319	188	597
WP_000361605.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721914.1_2028	27.935	247	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724285.1_479	28.879	232	597
WP_000361605.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721827.1_2060	29.302	215	597
WP_000361605.1	lcl|NZ_JADDWL010000029.1_cds_WP_002729296.1_1379	28.704	216	597
WP_000361605.1	lcl|NZ_JADDWL010000004.1_cds_WP_002728388.1_2398	27.778	216	597
WP_000361605.1	lcl|NZ_JADDWL010000008.1_cds_WP_002725984.1_3265	24.779	226	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729758.1_34	32.273	220	597
WP_000361605.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	28.235	255	597
WP_000361605.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	26.230	183	597
WP_000361605.1	lcl|NZ_JADDWL010000019.1_cds_WP_002730493.1_730	25.581	215	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724311.1_478	25.911	247	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	26.293	232	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	27.389	157	597
WP_000361605.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729133.1_17	27.234	235	597
WP_000361605.1	lcl|NZ_JADDWL010000001.1_cds_WP_002735056.1_831	25.714	210	597
WP_000361605.1	lcl|NZ_JADDWL010000017.1_cds_WP_002733736.1_596	26.587	252	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724740.1_458	26.364	220	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	25.641	234	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	24.314	255	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	44.828	58	597
WP_000361605.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	23.118	186	597
WP_000361605.1	lcl|NZ_JADDWL010000051.1_cds_WP_002739367.1_2503	22.388	201	597
WP_000361605.1	lcl|NZ_JADDWL010000013.1_cds_WP_002723659.1_331	27.111	225	597
