WP_000340713.1	lcl|NZ_AFKI01000117.1_cds_WP_000340715.1_1374	95.349	86	106
WP_000412665.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	95.192	312	314
WP_000412665.1	lcl|NZ_AFKI01000117.1_cds_WP_000093099.1_1353	53.968	63	314
WP_000412665.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	24.925	333	314
WP_000412665.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	26.766	269	314
WP_000412665.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	26.425	193	314
WP_000412665.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	22.680	291	314
WP_000361605.1	lcl|NZ_AFKI01000033.1_cds_WP_000172202.1_2749	35.185	378	597
WP_000361605.1	lcl|NZ_AFKI01000062.1_cds_WP_000667646.1_2276	32.832	399	597
WP_000361605.1	lcl|NZ_AFKI01000002.1_cds_WP_000828455.1_3716	31.591	421	597
WP_000361605.1	lcl|NZ_AFKI01000117.1_cds_WP_000834715.1_1350	31.169	385	597
WP_000361605.1	lcl|NZ_AFKI01000075.1_cds_WP_000510777.1_1947	28.372	215	597
WP_000361605.1	lcl|NZ_AFKI01000105.1_cds_WP_001161019.1_1620	31.579	209	597
WP_000361605.1	lcl|NZ_AFKI01000116.1_cds_WP_000619175.1_1390	29.555	247	597
WP_000361605.1	lcl|NZ_AFKI01000033.1_cds_WP_000942282.1_2763	30.568	229	597
WP_000361605.1	lcl|NZ_AFKI01000228.1_cds_WP_001052498.1_194	24.900	249	597
WP_000361605.1	lcl|NZ_AFKI01000023.1_cds_WP_000433117.1_3081	28.947	228	597
WP_000361605.1	lcl|NZ_AFKI01000031.1_cds_WP_001982953.1_2819	24.779	226	597
WP_000361605.1	lcl|NZ_AFKI01000056.1_cds_WP_001141158.1_2387	31.364	220	597
WP_000361605.1	lcl|NZ_AFKI01000116.1_cds_WP_000218838.1_1391	28.980	245	597
WP_000361605.1	lcl|NZ_AFKI01000158.1_cds_WP_000666552.1_623	27.778	234	597
WP_000361605.1	lcl|NZ_AFKI01000023.1_cds_WP_001089500.1_3113	29.091	220	597
WP_000361605.1	lcl|NZ_AFKI01000151.1_cds_WP_000184524.1_728	27.979	193	597
WP_000361605.1	lcl|NZ_AFKI01000125.1_cds_WP_000047473.1_1149	26.977	215	597
WP_000361605.1	lcl|NZ_AFKI01000109.1_cds_WP_000052667.1_1516	26.201	229	597
WP_000361605.1	lcl|NZ_AFKI01000100.1_cds_WP_000590867.1_1694	24.651	215	597
WP_000361605.1	lcl|NZ_AFKI01000028.1_cds_WP_000603361.1_2924	25.000	228	597
WP_000361605.1	lcl|NZ_AFKI01000032.1_cds_WP_000675807.1_2782	26.800	250	597
WP_000361605.1	lcl|NZ_AFKI01000018.1_cds_WP_001288326.1_3322	27.542	236	597
WP_000361605.1	lcl|NZ_AFKI01000148.1_cds_WP_001049205.1_772	27.451	255	597
WP_000361605.1	lcl|NZ_AFKI01000148.1_cds_WP_001049205.1_772	25.328	229	597
WP_000361605.1	lcl|NZ_AFKI01000044.1_cds_WP_000598571.1_2532	26.244	221	597
WP_000361605.1	lcl|NZ_AFKI01000028.1_cds_WP_000054169.1_2908	24.876	201	597
WP_000361605.1	lcl|NZ_AFKI01000098.1_cds_WP_000136057.1_1728	28.000	225	597
WP_000361605.1	lcl|NZ_AFKI01000126.1_cds_WP_000626143.1_1133	29.327	208	597
WP_000361605.1	lcl|NZ_AFKI01000126.1_cds_WP_000626143.1_1133	24.719	178	597
WP_000361605.1	lcl|NZ_AFKI01000184.1_cds_WP_000481720.1_409	24.783	230	597
WP_000361605.1	lcl|NZ_AFKI01000184.1_cds_WP_000481720.1_409	23.431	239	597
WP_000361605.1	lcl|NZ_AFKI01000033.1_cds_WP_000172202.1_2749	35.185	378	597
WP_000361605.1	lcl|NZ_AFKI01000062.1_cds_WP_000667646.1_2276	32.832	399	597
WP_000361605.1	lcl|NZ_AFKI01000002.1_cds_WP_000828455.1_3716	31.591	421	597
WP_000361605.1	lcl|NZ_AFKI01000117.1_cds_WP_000834715.1_1350	31.169	385	597
WP_000361605.1	lcl|NZ_AFKI01000075.1_cds_WP_000510777.1_1947	28.372	215	597
WP_000361605.1	lcl|NZ_AFKI01000105.1_cds_WP_001161019.1_1620	31.579	209	597
WP_000361605.1	lcl|NZ_AFKI01000116.1_cds_WP_000619175.1_1390	29.555	247	597
WP_000361605.1	lcl|NZ_AFKI01000033.1_cds_WP_000942282.1_2763	30.568	229	597
WP_000361605.1	lcl|NZ_AFKI01000228.1_cds_WP_001052498.1_194	24.900	249	597
WP_000361605.1	lcl|NZ_AFKI01000023.1_cds_WP_000433117.1_3081	28.947	228	597
WP_000361605.1	lcl|NZ_AFKI01000031.1_cds_WP_001982953.1_2819	24.779	226	597
WP_000361605.1	lcl|NZ_AFKI01000056.1_cds_WP_001141158.1_2387	31.364	220	597
WP_000361605.1	lcl|NZ_AFKI01000116.1_cds_WP_000218838.1_1391	28.980	245	597
WP_000361605.1	lcl|NZ_AFKI01000158.1_cds_WP_000666552.1_623	27.778	234	597
WP_000361605.1	lcl|NZ_AFKI01000023.1_cds_WP_001089500.1_3113	29.091	220	597
WP_000361605.1	lcl|NZ_AFKI01000151.1_cds_WP_000184524.1_728	27.979	193	597
WP_000361605.1	lcl|NZ_AFKI01000125.1_cds_WP_000047473.1_1149	26.977	215	597
WP_000361605.1	lcl|NZ_AFKI01000109.1_cds_WP_000052667.1_1516	26.201	229	597
WP_000361605.1	lcl|NZ_AFKI01000100.1_cds_WP_000590867.1_1694	24.651	215	597
WP_000361605.1	lcl|NZ_AFKI01000028.1_cds_WP_000603361.1_2924	25.000	228	597
WP_000361605.1	lcl|NZ_AFKI01000032.1_cds_WP_000675807.1_2782	26.800	250	597
WP_000361605.1	lcl|NZ_AFKI01000018.1_cds_WP_001288326.1_3322	27.542	236	597
WP_000361605.1	lcl|NZ_AFKI01000148.1_cds_WP_001049205.1_772	27.451	255	597
WP_000361605.1	lcl|NZ_AFKI01000148.1_cds_WP_001049205.1_772	25.328	229	597
WP_000361605.1	lcl|NZ_AFKI01000044.1_cds_WP_000598571.1_2532	26.244	221	597
WP_000361605.1	lcl|NZ_AFKI01000028.1_cds_WP_000054169.1_2908	24.876	201	597
WP_000361605.1	lcl|NZ_AFKI01000098.1_cds_WP_000136057.1_1728	28.000	225	597
WP_000361605.1	lcl|NZ_AFKI01000126.1_cds_WP_000626143.1_1133	29.327	208	597
WP_000361605.1	lcl|NZ_AFKI01000126.1_cds_WP_000626143.1_1133	24.719	178	597
WP_000361605.1	lcl|NZ_AFKI01000184.1_cds_WP_000481720.1_409	24.783	230	597
WP_000361605.1	lcl|NZ_AFKI01000184.1_cds_WP_000481720.1_409	23.431	239	597
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	31.014	345	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	24.438	356	350
WP_000699347.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	24.576	354	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	24.384	365	350
WP_000699347.1	lcl|NZ_AFKI01000168.1_cds_WP_001984071.1_556	24.194	310	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	24.437	311	350
WP_000699347.1	lcl|NZ_AFKI01000137.1_cds_WP_000649925.1_933	24.675	308	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	25.000	256	350
WP_000699347.1	lcl|NZ_AFKI01000107.1_cds_WP_000709511.1_1542	25.882	255	350
WP_000699347.1	lcl|NZ_AFKI01000027.1_cds_WP_001074785.1_2948	25.000	256	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000601375.1_1317	21.557	334	350
WP_000699347.1	lcl|NZ_AFKI01000117.1_cds_WP_000487322.1_1319	26.519	181	350
WP_000699347.1	lcl|NZ_AFKI01000017.1_cds_WP_001003555.1_3404	24.468	188	350
WP_000275582.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	37.237	333	349
WP_000275582.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	34.545	330	349
WP_000275582.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	36.957	276	349
WP_000275582.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	37.237	333	349
WP_000275582.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	34.545	330	349
WP_000275582.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	36.957	276	349
WP_000623952.1	lcl|NZ_AFKI01000117.1_cds_WP_000132016.1_1345	37.975	237	247
WP_000623952.1	lcl|NZ_AFKI01000117.1_cds_WP_001046757.1_1335	34.802	227	247
WP_000208484.1	lcl|NZ_AFKI01000083.1_cds_WP_001982325.1_1809	26.316	266	323
WP_000208484.1	lcl|NZ_AFKI01000117.1_cds_WP_000675255.1_1322	24.715	263	323
WP_000208484.1	lcl|NZ_AFKI01000069.1_cds_WP_000421034.1_2077	23.297	279	323
WP_000208484.1	lcl|NZ_AFKI01000083.1_cds_WP_001982325.1_1809	26.316	266	323
WP_000208484.1	lcl|NZ_AFKI01000117.1_cds_WP_000675255.1_1322	24.715	263	323
WP_000208484.1	lcl|NZ_AFKI01000069.1_cds_WP_000421034.1_2077	23.297	279	323
WP_000615098.1	lcl|NZ_AFKI01000066.1_cds_WP_001082180.1_2124	25.311	241	340
WP_000615098.1	lcl|NZ_AFKI01000029.1_cds_WP_000283287.1_2890	24.000	200	340
WP_000615098.1	lcl|NZ_AFKI01000117.1_cds_WP_000661932.1_1323	20.667	300	340
WP_000615098.1	lcl|NZ_AFKI01000042.1_cds_WP_000402845.1_2558	21.862	247	340
WP_000615098.1	lcl|NZ_AFKI01000117.1_cds_WP_002082140.1_1332	23.906	297	340
WP_000373631.1	lcl|NZ_AFKI01000117.1_cds_WP_000977950.1_1330	25.526	333	609
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	84.498	329	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	31.126	302	332
WP_000723077.1	lcl|NZ_AFKI01000137.1_cds_WP_000649925.1_933	28.707	317	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	28.097	331	332
WP_000723077.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	29.697	330	332
WP_000723077.1	lcl|NZ_AFKI01000107.1_cds_WP_000709511.1_1542	26.852	324	332
WP_000723077.1	lcl|NZ_AFKI01000168.1_cds_WP_001984071.1_556	26.115	314	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000487322.1_1319	25.915	355	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	23.792	269	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000475904.1_1308	28.625	269	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	21.014	276	332
WP_000723077.1	lcl|NZ_AFKI01000117.1_cds_WP_000601375.1_1317	20.890	292	332
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_000947844.1_1343	65.365	384	392
WP_001054317.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	32.558	301	392
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	29.412	340	392
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_001198107.1_1366	27.476	313	392
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_000608295.1_1365	27.219	338	392
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	26.506	249	392
WP_001054317.1	lcl|NZ_AFKI01000169.1_cds_WP_000538752.1_528	27.925	265	392
WP_001054317.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	24.332	337	392
WP_000656817.1	lcl|NZ_AFKI01000117.1_cds_WP_000516588.1_1342	55.500	200	206
WP_000656817.1	lcl|NZ_AFKI01000136.1_cds_WP_000644954.1_956	31.776	107	206
WP_000656817.1	lcl|NZ_AFKI01000083.1_cds_WP_000007746.1_1793	25.781	128	206
WP_000656817.1	lcl|NZ_AFKI01000083.1_cds_WP_000007746.1_1793	30.769	117	206
WP_000656817.1	lcl|NZ_AFKI01000117.1_cds_WP_223809837.1_1352	24.627	134	206
WP_000656817.1	lcl|NZ_AFKI01000117.1_cds_WP_223809837.1_1352	32.727	110	206
WP_000656817.1	lcl|NZ_AFKI01000168.1_cds_WP_000690880.1_557	27.350	117	206
WP_000853941.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	65.774	336	334
WP_000853941.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	39.264	326	334
WP_000853941.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	36.000	300	334
WP_000853941.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	65.774	336	334
WP_000853941.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	39.264	326	334
WP_000853941.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	36.000	300	334
WP_000824284.1	lcl|NZ_AFKI01000117.1_cds_WP_000823150.1_1340	60.207	387	386
WP_000824284.1	lcl|NZ_AFKI01000117.1_cds_WP_000734456.1_1306	26.389	144	386
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000800438.1_1339	46.377	345	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000774262.1_1369	30.252	238	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000859505.1_1320	26.877	253	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000842260.1_1290	31.250	160	349
WP_000432841.1	lcl|NZ_AFKI01000066.1_cds_WP_000371240.1_2157	34.884	86	349
WP_000432841.1	lcl|NZ_AFKI01000051.1_cds_WP_000667727.1_2437	25.862	232	349
WP_000432841.1	lcl|NZ_AFKI01000022.1_cds_WP_000392644.1_3131	29.134	127	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000800438.1_1339	46.377	345	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000774262.1_1369	30.252	238	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000859505.1_1320	26.877	253	349
WP_000432841.1	lcl|NZ_AFKI01000117.1_cds_WP_000842260.1_1290	31.250	160	349
WP_000432841.1	lcl|NZ_AFKI01000066.1_cds_WP_000371240.1_2157	34.884	86	349
WP_000432841.1	lcl|NZ_AFKI01000051.1_cds_WP_000667727.1_2437	25.862	232	349
WP_000432841.1	lcl|NZ_AFKI01000022.1_cds_WP_000392644.1_3131	29.134	127	349
WP_000125000.1	lcl|NZ_AFKI01000019.1_cds_WP_000067921.1_3301	45.565	248	256
WP_000125000.1	lcl|NZ_AFKI01000002.1_cds_WP_000635440.1_3694	28.431	204	256
WP_000950837.1	lcl|NZ_AFKI01000002.1_cds_WP_000560473.1_3693	33.645	214	215
WP_000770298.1	lcl|NZ_AFKI01000117.1_cds_WP_000132016.1_1345	41.500	200	229
WP_000770298.1	lcl|NZ_AFKI01000117.1_cds_WP_001046757.1_1335	36.869	198	229
WP_000770298.1	lcl|NZ_AFKI01000098.1_cds_WP_000721859.1_1722	25.203	123	229
WP_000048849.1	lcl|NZ_AFKI01000117.1_cds_WP_000475904.1_1308	38.529	340	333
WP_000048849.1	lcl|NZ_AFKI01000115.1_cds_WP_000457972.1_1403	32.308	260	333
WP_000048849.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	27.861	201	333
WP_000048849.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	30.469	128	333
WP_000048849.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	24.898	245	333
WP_000048849.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	23.134	134	333
WP_000048849.1	lcl|NZ_AFKI01000099.1_cds_WP_000688695.1_1698	25.417	240	333
WP_000048849.1	lcl|NZ_AFKI01000117.1_cds_WP_000487322.1_1319	23.316	193	333
WP_002102581.1	lcl|NZ_AFKI01000117.1_cds_WP_000847001.1_1338	37.535	357	371
WP_061230225.1	lcl|NZ_AFKI01000033.1_cds_WP_000140212.1_2759	28.205	234	363
WP_061230225.1	lcl|NZ_AFKI01000042.1_cds_WP_000613386.1_2571	36.667	60	363
WP_061230225.1	lcl|NZ_AFKI01000033.1_cds_WP_000140212.1_2759	28.205	234	363
WP_061230225.1	lcl|NZ_AFKI01000042.1_cds_WP_000613386.1_2571	36.667	60	363
WP_002102578.1	lcl|NZ_AFKI01000185.1_cds_WP_001181527.1_408	32.143	112	162
WP_002102578.1	lcl|NZ_AFKI01000032.1_cds_WP_000841462.1_2786	33.333	123	162
WP_002102578.1	lcl|NZ_AFKI01000066.1_cds_WP_000462634.1_2142	43.182	44	162
WP_002102578.1	lcl|NZ_AFKI01000083.1_cds_WP_000007746.1_1793	27.344	128	162
WP_002102578.1	lcl|NZ_AFKI01000117.1_cds_WP_223809837.1_1352	26.772	127	162
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	40.785	331	366
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_000608295.1_1365	37.047	359	366
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_001198107.1_1366	36.390	349	366
WP_002102582.1	lcl|NZ_AFKI01000169.1_cds_WP_000538752.1_528	34.426	366	366
WP_002102582.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	31.842	380	366
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	33.634	333	366
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_000947844.1_1343	28.488	344	366
WP_002102582.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	27.568	370	366
WP_002102582.1	lcl|NZ_AFKI01000020.1_cds_WP_001982414.1_3286	25.000	344	366
WP_002102582.1	lcl|NZ_AFKI01000022.1_cds_WP_000365890.1_3210	40.000	55	366
WP_000623348.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	23.219	379	347
WP_000623348.1	lcl|NZ_AFKI01000020.1_cds_WP_001982414.1_3286	21.739	345	347
WP_000623348.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	24.047	341	347
WP_000623348.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	24.906	265	347
WP_000623348.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	21.502	293	347
WP_002102576.1	lcl|NZ_AFKI01000125.1_cds_WP_000690652.1_1157	33.125	160	257
WP_002102576.1	lcl|NZ_AFKI01000170.1_cds_WP_000212325.1_503	37.662	77	257
WP_002102576.1	lcl|NZ_AFKI01000117.1_cds_WP_000344487.1_1354	23.387	124	257
WP_002102576.1	lcl|NZ_AFKI01000125.1_cds_WP_000690652.1_1157	33.125	160	257
WP_002102576.1	lcl|NZ_AFKI01000170.1_cds_WP_000212325.1_503	37.662	77	257
WP_002102576.1	lcl|NZ_AFKI01000117.1_cds_WP_000344487.1_1354	23.387	124	257
WP_002102584.1	lcl|NZ_AFKI01000112.1_cds_WP_000840858.1_1446	30.097	309	311
WP_002102584.1	lcl|NZ_AFKI01000117.1_cds_WP_000579813.1_1347	27.848	316	311
WP_002102584.1	lcl|NZ_AFKI01000194.1_cds_WP_000868621.1_366	32.456	114	311
WP_002102584.1	lcl|NZ_AFKI01000151.1_cds_WP_001099029.1_716	28.723	94	311
WP_033108779.1	lcl|NZ_AFKI01000060.1_cds_WP_229309472.1_2345	84.962	133	133
WP_033108779.1	lcl|NZ_AFKI01000006.1_cds_LEP2GSC115_RS0100755_3596	51.220	41	133
WP_004769865.1	lcl|NZ_AFKI01000060.1_cds_WP_042709618.1_2344	84.536	97	115
