WP_000340713.1	lcl|NZ_AFKJ01000105.1_cds_WP_000340715.1_1470	95.349	86	106
WP_000412665.1	lcl|NZ_AFKJ01000105.1_cds_WP_000410273.1_1471	95.192	312	314
WP_000412665.1	lcl|NZ_AFKJ01000105.1_cds_WP_000093099.1_1491	53.968	63	314
WP_000412665.1	lcl|NZ_AFKJ01000020.1_cds_WP_000744700.1_2946	24.925	333	314
WP_000412665.1	lcl|NZ_AFKJ01000105.1_cds_WP_000646250.1_1474	26.766	269	314
WP_000412665.1	lcl|NZ_AFKJ01000105.1_cds_WP_000600889.1_1500	26.425	193	314
WP_000412665.1	lcl|NZ_AFKJ01000105.1_cds_WP_000723090.1_1553	22.680	291	314
WP_000361605.1	lcl|NZ_AFKJ01000030.1_cds_WP_000172202.1_2714	35.185	378	597
WP_000361605.1	lcl|NZ_AFKJ01000060.1_cds_WP_000667646.1_2322	32.832	399	597
WP_000361605.1	lcl|NZ_AFKJ01000003.1_cds_WP_000828455.1_3648	31.591	421	597
WP_000361605.1	lcl|NZ_AFKJ01000105.1_cds_WP_000667939.1_1494	31.169	385	597
WP_000361605.1	lcl|NZ_AFKJ01000178.1_cds_WP_000510777.1_354	28.372	215	597
WP_000361605.1	lcl|NZ_AFKJ01000112.1_cds_WP_001161019.1_1323	31.579	209	597
WP_000361605.1	lcl|NZ_AFKJ01000113.1_cds_WP_000619175.1_1281	29.555	247	597
WP_000361605.1	lcl|NZ_AFKJ01000030.1_cds_WP_000942282.1_2728	30.568	229	597
WP_000361605.1	lcl|NZ_AFKJ01000062.1_cds_WP_001052498.1_2227	24.900	249	597
WP_000361605.1	lcl|NZ_AFKJ01000118.1_cds_WP_000433117.1_1142	28.947	228	597
WP_000361605.1	lcl|NZ_AFKJ01000077.1_cds_WP_001982953.1_1916	24.779	226	597
WP_000361605.1	lcl|NZ_AFKJ01000054.1_cds_WP_001141158.1_2401	31.364	220	597
WP_000361605.1	lcl|NZ_AFKJ01000113.1_cds_WP_000218838.1_1282	28.980	245	597
WP_000361605.1	lcl|NZ_AFKJ01000127.1_cds_WP_000666552.1_952	27.778	234	597
WP_000361605.1	lcl|NZ_AFKJ01000118.1_cds_WP_001089500.1_1174	29.091	220	597
WP_000361605.1	lcl|NZ_AFKJ01000150.1_cds_WP_000184524.1_670	27.979	193	597
WP_000361605.1	lcl|NZ_AFKJ01000103.1_cds_WP_000047473.1_1601	26.977	215	597
WP_000361605.1	lcl|NZ_AFKJ01000119.1_cds_WP_000052667.1_1119	26.201	229	597
WP_000361605.1	lcl|NZ_AFKJ01000137.1_cds_WP_000590867.1_829	24.651	215	597
WP_000361605.1	lcl|NZ_AFKJ01000029.1_cds_WP_000603361.1_2740	25.000	228	597
WP_000361605.1	lcl|NZ_AFKJ01000110.1_cds_WP_000675807.1_1369	26.800	250	597
WP_000361605.1	lcl|NZ_AFKJ01000013.1_cds_WP_001288326.1_3415	27.542	236	597
WP_000361605.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	27.451	255	597
WP_000361605.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	25.328	229	597
WP_000361605.1	lcl|NZ_AFKJ01000056.1_cds_WP_000598571.1_2390	26.244	221	597
WP_000361605.1	lcl|NZ_AFKJ01000029.1_cds_WP_000054169.1_2756	24.876	201	597
WP_000361605.1	lcl|NZ_AFKJ01000059.1_cds_WP_000136057.1_2341	28.000	225	597
WP_000361605.1	lcl|NZ_AFKJ01000167.1_cds_WP_000626143.1_453	29.327	208	597
WP_000361605.1	lcl|NZ_AFKJ01000167.1_cds_WP_000626143.1_453	24.719	178	597
WP_000361605.1	lcl|NZ_AFKJ01000032.1_cds_WP_000481720.1_2689	24.783	230	597
WP_000361605.1	lcl|NZ_AFKJ01000032.1_cds_WP_000481720.1_2689	23.431	239	597
WP_000361605.1	lcl|NZ_AFKJ01000030.1_cds_WP_000172202.1_2714	35.185	378	597
WP_000361605.1	lcl|NZ_AFKJ01000060.1_cds_WP_000667646.1_2322	32.832	399	597
WP_000361605.1	lcl|NZ_AFKJ01000003.1_cds_WP_000828455.1_3648	31.591	421	597
WP_000361605.1	lcl|NZ_AFKJ01000105.1_cds_WP_000667939.1_1494	31.169	385	597
WP_000361605.1	lcl|NZ_AFKJ01000178.1_cds_WP_000510777.1_354	28.372	215	597
WP_000361605.1	lcl|NZ_AFKJ01000112.1_cds_WP_001161019.1_1323	31.579	209	597
WP_000361605.1	lcl|NZ_AFKJ01000113.1_cds_WP_000619175.1_1281	29.555	247	597
WP_000361605.1	lcl|NZ_AFKJ01000030.1_cds_WP_000942282.1_2728	30.568	229	597
WP_000361605.1	lcl|NZ_AFKJ01000062.1_cds_WP_001052498.1_2227	24.900	249	597
WP_000361605.1	lcl|NZ_AFKJ01000118.1_cds_WP_000433117.1_1142	28.947	228	597
WP_000361605.1	lcl|NZ_AFKJ01000077.1_cds_WP_001982953.1_1916	24.779	226	597
WP_000361605.1	lcl|NZ_AFKJ01000054.1_cds_WP_001141158.1_2401	31.364	220	597
WP_000361605.1	lcl|NZ_AFKJ01000113.1_cds_WP_000218838.1_1282	28.980	245	597
WP_000361605.1	lcl|NZ_AFKJ01000127.1_cds_WP_000666552.1_952	27.778	234	597
WP_000361605.1	lcl|NZ_AFKJ01000118.1_cds_WP_001089500.1_1174	29.091	220	597
WP_000361605.1	lcl|NZ_AFKJ01000150.1_cds_WP_000184524.1_670	27.979	193	597
WP_000361605.1	lcl|NZ_AFKJ01000103.1_cds_WP_000047473.1_1601	26.977	215	597
WP_000361605.1	lcl|NZ_AFKJ01000119.1_cds_WP_000052667.1_1119	26.201	229	597
WP_000361605.1	lcl|NZ_AFKJ01000137.1_cds_WP_000590867.1_829	24.651	215	597
WP_000361605.1	lcl|NZ_AFKJ01000029.1_cds_WP_000603361.1_2740	25.000	228	597
WP_000361605.1	lcl|NZ_AFKJ01000110.1_cds_WP_000675807.1_1369	26.800	250	597
WP_000361605.1	lcl|NZ_AFKJ01000013.1_cds_WP_001288326.1_3415	27.542	236	597
WP_000361605.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	27.451	255	597
WP_000361605.1	lcl|NZ_AFKJ01000171.1_cds_WP_001049205.1_394	25.328	229	597
WP_000361605.1	lcl|NZ_AFKJ01000056.1_cds_WP_000598571.1_2390	26.244	221	597
WP_000361605.1	lcl|NZ_AFKJ01000029.1_cds_WP_000054169.1_2756	24.876	201	597
WP_000361605.1	lcl|NZ_AFKJ01000059.1_cds_WP_000136057.1_2341	28.000	225	597
