WP_000340713.1	lcl|NZ_AOVE01000063.1_cds_WP_000340715.1_818	95.349	86	106
WP_000412665.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	95.192	312	314
WP_000412665.1	lcl|NZ_AOVE01000063.1_cds_WP_000093099.1_797	53.968	63	314
WP_000412665.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	24.925	333	314
WP_000412665.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	26.766	269	314
WP_000412665.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	26.425	193	314
WP_000412665.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	22.680	291	314
WP_000361605.1	lcl|NZ_AOVE01000149.1_cds_WP_000172202.1_3044	35.185	378	597
WP_000361605.1	lcl|NZ_AOVE01000132.1_cds_WP_000667646.1_2496	32.832	399	597
WP_000361605.1	lcl|NZ_AOVE01000153.1_cds_WP_000828455.1_3127	31.591	421	597
WP_000361605.1	lcl|NZ_AOVE01000063.1_cds_WP_000834715.1_794	31.169	385	597
WP_000361605.1	lcl|NZ_AOVE01000136.1_cds_WP_000510777.1_2601	28.372	215	597
WP_000361605.1	lcl|NZ_AOVE01000130.1_cds_WP_001161019.1_2446	31.579	209	597
WP_000361605.1	lcl|NZ_AOVE01000048.1_cds_WP_000619175.1_558	29.555	247	597
WP_000361605.1	lcl|NZ_AOVE01000148.1_cds_WP_000942282.1_3020	30.568	229	597
WP_000361605.1	lcl|NZ_AOVE01000127.1_cds_WP_001052498.1_2314	24.900	249	597
WP_000361605.1	lcl|NZ_AOVE01000023.1_cds_WP_000433117.1_274	28.947	228	597
WP_000361605.1	lcl|NZ_AOVE01000093.1_cds_WP_001982953.1_1391	24.779	226	597
WP_000361605.1	lcl|NZ_AOVE01000111.1_cds_WP_001141158.1_1914	31.364	220	597
WP_000361605.1	lcl|NZ_AOVE01000048.1_cds_WP_000218838.1_557	28.980	245	597
WP_000361605.1	lcl|NZ_AOVE01000137.1_cds_WP_000666552.1_2605	27.778	234	597
WP_000361605.1	lcl|NZ_AOVE01000023.1_cds_WP_001089500.1_242	29.091	220	597
WP_000361605.1	lcl|NZ_AOVE01000142.1_cds_WP_000184524.1_2846	27.979	193	597
WP_000361605.1	lcl|NZ_AOVE01000125.1_cds_WP_000047473.1_2147	26.977	215	597
WP_000361605.1	lcl|NZ_AOVE01000075.1_cds_WP_000052667.1_1072	26.201	229	597
WP_000361605.1	lcl|NZ_AOVE01000138.1_cds_WP_000590867.1_2737	24.651	215	597
WP_000361605.1	lcl|NZ_AOVE01000088.1_cds_WP_000603361.1_1311	25.000	228	597
WP_000361605.1	lcl|NZ_AOVE01000155.1_cds_WP_000675807.1_3296	26.800	250	597
WP_000361605.1	lcl|NZ_AOVE01000065.1_cds_WP_001288326.1_880	27.542	236	597
WP_000361605.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	27.451	255	597
WP_000361605.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	25.328	229	597
WP_000361605.1	lcl|NZ_AOVE01000115.1_cds_WP_000598571.1_1991	26.244	221	597
WP_000361605.1	lcl|NZ_AOVE01000088.1_cds_WP_000054169.1_1295	24.876	201	597
WP_000361605.1	lcl|NZ_AOVE01000152.1_cds_WP_000136057.1_3081	28.000	225	597
WP_000361605.1	lcl|NZ_AOVE01000150.1_cds_WP_000626143.1_3049	29.327	208	597
WP_000361605.1	lcl|NZ_AOVE01000150.1_cds_WP_000626143.1_3049	24.719	178	597
WP_000361605.1	lcl|NZ_AOVE01000037.1_cds_WP_000481720.1_455	24.783	230	597
WP_000361605.1	lcl|NZ_AOVE01000037.1_cds_WP_000481720.1_455	23.431	239	597
WP_000361605.1	lcl|NZ_AOVE01000149.1_cds_WP_000172202.1_3044	35.185	378	597
WP_000361605.1	lcl|NZ_AOVE01000132.1_cds_WP_000667646.1_2496	32.832	399	597
WP_000361605.1	lcl|NZ_AOVE01000153.1_cds_WP_000828455.1_3127	31.591	421	597
WP_000361605.1	lcl|NZ_AOVE01000063.1_cds_WP_000834715.1_794	31.169	385	597
WP_000361605.1	lcl|NZ_AOVE01000136.1_cds_WP_000510777.1_2601	28.372	215	597
WP_000361605.1	lcl|NZ_AOVE01000130.1_cds_WP_001161019.1_2446	31.579	209	597
WP_000361605.1	lcl|NZ_AOVE01000048.1_cds_WP_000619175.1_558	29.555	247	597
WP_000361605.1	lcl|NZ_AOVE01000148.1_cds_WP_000942282.1_3020	30.568	229	597
WP_000361605.1	lcl|NZ_AOVE01000127.1_cds_WP_001052498.1_2314	24.900	249	597
WP_000361605.1	lcl|NZ_AOVE01000023.1_cds_WP_000433117.1_274	28.947	228	597
WP_000361605.1	lcl|NZ_AOVE01000093.1_cds_WP_001982953.1_1391	24.779	226	597
WP_000361605.1	lcl|NZ_AOVE01000111.1_cds_WP_001141158.1_1914	31.364	220	597
WP_000361605.1	lcl|NZ_AOVE01000048.1_cds_WP_000218838.1_557	28.980	245	597
WP_000361605.1	lcl|NZ_AOVE01000137.1_cds_WP_000666552.1_2605	27.778	234	597
WP_000361605.1	lcl|NZ_AOVE01000023.1_cds_WP_001089500.1_242	29.091	220	597
WP_000361605.1	lcl|NZ_AOVE01000142.1_cds_WP_000184524.1_2846	27.979	193	597
WP_000361605.1	lcl|NZ_AOVE01000125.1_cds_WP_000047473.1_2147	26.977	215	597
WP_000361605.1	lcl|NZ_AOVE01000075.1_cds_WP_000052667.1_1072	26.201	229	597
WP_000361605.1	lcl|NZ_AOVE01000138.1_cds_WP_000590867.1_2737	24.651	215	597
WP_000361605.1	lcl|NZ_AOVE01000088.1_cds_WP_000603361.1_1311	25.000	228	597
WP_000361605.1	lcl|NZ_AOVE01000155.1_cds_WP_000675807.1_3296	26.800	250	597
WP_000361605.1	lcl|NZ_AOVE01000065.1_cds_WP_001288326.1_880	27.542	236	597
WP_000361605.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	27.451	255	597
WP_000361605.1	lcl|NZ_AOVE01000126.1_cds_WP_001049205.1_2249	25.328	229	597
