WP_000340713.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352101.1_2699	62.821	78	106
WP_000412665.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352100.1_2698	81.290	310	314
WP_000412665.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350398.1_318	27.244	312	314
WP_000412665.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350373.1_291	23.795	332	314
WP_000412665.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351842.1_2463	22.353	170	314
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265368929.1_2696	46.041	543	597
WP_000361605.1	lcl|NZ_JAMQPM010000009.1_cds_WP_265353080.1_3768	43.750	240	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350631.1_586	40.083	242	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350880.1_868	35.165	273	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350582.1_523	37.712	236	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350882.1_870	30.084	359	597
WP_000361605.1	lcl|NZ_JAMQPM010000006.1_cds_WP_265352657.1_3345	31.538	260	597
WP_000361605.1	lcl|NZ_JAMQPM010000011.1_cds_WP_265353331.1_1182	28.899	218	597
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352017.1_2582	30.233	258	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352329.1_2969	27.426	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350804.1_781	29.646	226	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352274.1_3036	27.826	230	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350859.1_845	31.818	220	597
WP_000361605.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351868.1_2434	29.091	220	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350216.1_114	30.769	208	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352410.1_2878	32.105	190	597
WP_000361605.1	lcl|NZ_JAMQPM010000008.1_cds_WP_265352893.1_3667	28.000	200	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351032.1_1419	27.948	229	597
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265351992.1_2556	26.577	222	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351246.1_1658	28.889	225	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_135592366.1_1631	26.339	224	597
WP_000361605.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351893.1_2405	27.500	240	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352402.1_2886	27.941	204	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352273.1_3037	27.329	161	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352273.1_3037	25.275	273	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350898.1_888	26.012	173	597
WP_000361605.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353370.1_1246	25.764	229	597
WP_000361605.1	lcl|NZ_JAMQPM010000006.1_cds_WP_265352534.1_3200	26.531	196	597
WP_000361605.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353142.1_1049	27.488	211	597
WP_000361605.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353142.1_1049	27.322	183	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351624.1_1961	24.312	218	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351364.1_1799	25.110	227	597
WP_000361605.1	lcl|NZ_JAMQPM010000007.1_cds_WP_265352788.1_3411	24.473	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000009.1_cds_WP_265353008.1_3854	26.977	215	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351579.1_2063	25.991	227	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350758.1_733	24.701	251	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350858.1_844	24.895	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352317.1_2981	39.130	46	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352317.1_2981	24.898	245	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350812.1_789	25.385	260	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350812.1_789	23.246	228	597
WP_000361605.1	lcl|NZ_JAMQPM010000117.1_cds_WP_265365574.1_1198	44.186	43	597
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265368929.1_2696	46.041	543	597
WP_000361605.1	lcl|NZ_JAMQPM010000009.1_cds_WP_265353080.1_3768	43.750	240	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350631.1_586	40.083	242	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350880.1_868	35.165	273	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350582.1_523	37.712	236	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350882.1_870	30.084	359	597
WP_000361605.1	lcl|NZ_JAMQPM010000006.1_cds_WP_265352657.1_3345	31.538	260	597
WP_000361605.1	lcl|NZ_JAMQPM010000011.1_cds_WP_265353331.1_1182	28.899	218	597
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265352017.1_2582	30.233	258	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352329.1_2969	27.426	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350804.1_781	29.646	226	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352274.1_3036	27.826	230	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350859.1_845	31.818	220	597
WP_000361605.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351868.1_2434	29.091	220	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350216.1_114	30.769	208	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352410.1_2878	32.105	190	597
WP_000361605.1	lcl|NZ_JAMQPM010000008.1_cds_WP_265352893.1_3667	28.000	200	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351032.1_1419	27.948	229	597
WP_000361605.1	lcl|NZ_JAMQPM010000004.1_cds_WP_265351992.1_2556	26.577	222	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351246.1_1658	28.889	225	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_135592366.1_1631	26.339	224	597
WP_000361605.1	lcl|NZ_JAMQPM010000003.1_cds_WP_265351893.1_2405	27.500	240	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352402.1_2886	27.941	204	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352273.1_3037	27.329	161	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352273.1_3037	25.275	273	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350898.1_888	26.012	173	597
WP_000361605.1	lcl|NZ_JAMQPM010000012.1_cds_WP_265353370.1_1246	25.764	229	597
WP_000361605.1	lcl|NZ_JAMQPM010000006.1_cds_WP_265352534.1_3200	26.531	196	597
WP_000361605.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353142.1_1049	27.488	211	597
WP_000361605.1	lcl|NZ_JAMQPM010000010.1_cds_WP_265353142.1_1049	27.322	183	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351624.1_1961	24.312	218	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351364.1_1799	25.110	227	597
WP_000361605.1	lcl|NZ_JAMQPM010000007.1_cds_WP_265352788.1_3411	24.473	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000009.1_cds_WP_265353008.1_3854	26.977	215	597
WP_000361605.1	lcl|NZ_JAMQPM010000002.1_cds_WP_265351579.1_2063	25.991	227	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350758.1_733	24.701	251	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350858.1_844	24.895	237	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352317.1_2981	39.130	46	597
WP_000361605.1	lcl|NZ_JAMQPM010000005.1_cds_WP_265352317.1_2981	24.898	245	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350812.1_789	25.385	260	597
WP_000361605.1	lcl|NZ_JAMQPM010000001.1_cds_WP_265350812.1_789	23.246	228	597
