WP_000340713.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713264.1_3182	65.882	85	106
WP_000412665.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	72.903	310	314
WP_000412665.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	29.474	190	314
WP_000412665.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	22.492	329	314
WP_000412665.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	25.339	221	314
WP_000361605.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712355.1_481	41.667	264	597
WP_000361605.1	lcl|NZ_NPDZ01000023.1_cds_WP_100715513.1_1898	33.501	397	597
WP_000361605.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712065.1_186	30.882	408	597
WP_000361605.1	lcl|NZ_NPDZ01000002.1_cds_WP_100714502.1_1468	30.508	236	597
WP_000361605.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714706.1_1020	28.641	206	597
WP_000361605.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713699.1_3005	33.854	192	597
WP_000361605.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715128.1_1104	28.502	207	597
WP_000361605.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714091.1_1161	28.444	225	597
WP_000361605.1	lcl|NZ_NPDZ01000002.1_cds_WP_100712999.1_1618	26.724	232	597
WP_000361605.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713684.1_3327	26.168	214	597
WP_000361605.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712580.1_446	28.889	225	597
WP_000361605.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715390.1_1059	30.275	218	597
WP_000361605.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713719.1_2984	24.779	226	597
WP_000361605.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713467.1_2783	25.728	206	597
WP_000361605.1	lcl|NZ_NPDZ01000010.1_cds_WP_100714338.1_752	26.087	230	597
WP_000361605.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712095.1_219	31.193	218	597
WP_000361605.1	lcl|NZ_NPDZ01000006.1_cds_WP_100714403.1_3086	28.926	242	597
WP_000361605.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	25.792	221	597
WP_000361605.1	lcl|NZ_NPDZ01000012.1_cds_WP_100714737.1_991	26.115	157	597
