WP_000340713.1	lcl|NZ_JQQT01000066.1_cds_WP_000340715.1_1468	95.349	86	106
WP_000412665.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	94.872	312	314
WP_000412665.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	24.925	333	314
WP_000412665.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	26.394	269	314
WP_000412665.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	23.024	291	314
WP_000361605.1	lcl|NZ_JQQT01000189.1_cds_WP_002072224.1_3341	52.365	592	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000172210.1_331	35.450	378	597
WP_000361605.1	lcl|NZ_JQQT01000041.1_cds_WP_000667646.1_875	32.832	399	597
WP_000361605.1	lcl|NZ_JQQT01000160.1_cds_WP_000828456.1_3019	31.591	421	597
WP_000361605.1	lcl|NZ_JQQT01000125.1_cds_WP_000510770.1_2477	28.372	215	597
WP_000361605.1	lcl|NZ_JQQT01000085.1_cds_WP_000619182.1_1848	29.960	247	597
WP_000361605.1	lcl|NZ_JQQT01000008.1_cds_WP_001161019.1_196	31.579	209	597
WP_000361605.1	lcl|NZ_JQQT01000165.1_cds_WP_001052496.1_3110	25.703	249	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_002071818.1_317	30.131	229	597
WP_000361605.1	lcl|NZ_JQQT01000030.1_cds_WP_000433117.1_647	28.947	228	597
WP_000361605.1	lcl|NZ_JQQT01000178.1_cds_WP_001141155.1_3264	31.364	220	597
WP_000361605.1	lcl|NZ_JQQT01000048.1_cds_WP_061231697.1_1041	24.779	226	597
WP_000361605.1	lcl|NZ_JQQT01000077.1_cds_WP_000666552.1_1669	27.778	234	597
WP_000361605.1	lcl|NZ_JQQT01000130.1_cds_WP_001089503.1_2563	29.091	220	597
WP_000361605.1	lcl|NZ_JQQT01000085.1_cds_WP_000218834.1_1847	29.388	245	597
WP_000361605.1	lcl|NZ_JQQT01000219.1_cds_WP_000184524.1_3582	27.979	193	597
WP_000361605.1	lcl|NZ_JQQT01000095.1_cds_WP_000047473.1_1977	26.977	215	597
WP_000361605.1	lcl|NZ_JQQT01000124.1_cds_WP_000052667.1_2472	26.201	229	597
WP_000361605.1	lcl|NZ_JQQT01000101.1_cds_WP_000603361.1_2091	25.000	228	597
WP_000361605.1	lcl|NZ_JQQT01000070.1_cds_WP_000651462.1_1577	26.984	252	597
WP_000361605.1	lcl|NZ_JQQT01000115.1_cds_WP_045192693.1_2267	24.651	215	597
WP_000361605.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	27.451	255	597
WP_000361605.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	25.764	229	597
WP_000361605.1	lcl|NZ_JQQT01000069.1_cds_WP_001288322.1_1547	27.660	235	597
WP_000361605.1	lcl|NZ_JQQT01000075.1_cds_WP_000598571.1_1633	26.244	221	597
WP_000361605.1	lcl|NZ_JQQT01000101.1_cds_WP_000054169.1_2108	24.876	201	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	29.327	208	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	24.719	178	597
WP_000361605.1	lcl|NZ_JQQT01000037.1_cds_WP_000136058.1_818	27.753	227	597
WP_000361605.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	24.783	230	597
WP_000361605.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	23.431	239	597
WP_000361605.1	lcl|NZ_JQQT01000189.1_cds_WP_002072224.1_3341	52.365	592	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000172210.1_331	35.450	378	597
WP_000361605.1	lcl|NZ_JQQT01000041.1_cds_WP_000667646.1_875	32.832	399	597
WP_000361605.1	lcl|NZ_JQQT01000160.1_cds_WP_000828456.1_3019	31.591	421	597
WP_000361605.1	lcl|NZ_JQQT01000125.1_cds_WP_000510770.1_2477	28.372	215	597
WP_000361605.1	lcl|NZ_JQQT01000085.1_cds_WP_000619182.1_1848	29.960	247	597
WP_000361605.1	lcl|NZ_JQQT01000008.1_cds_WP_001161019.1_196	31.579	209	597
WP_000361605.1	lcl|NZ_JQQT01000165.1_cds_WP_001052496.1_3110	25.703	249	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_002071818.1_317	30.131	229	597
WP_000361605.1	lcl|NZ_JQQT01000030.1_cds_WP_000433117.1_647	28.947	228	597
WP_000361605.1	lcl|NZ_JQQT01000178.1_cds_WP_001141155.1_3264	31.364	220	597
WP_000361605.1	lcl|NZ_JQQT01000048.1_cds_WP_061231697.1_1041	24.779	226	597
WP_000361605.1	lcl|NZ_JQQT01000077.1_cds_WP_000666552.1_1669	27.778	234	597
WP_000361605.1	lcl|NZ_JQQT01000130.1_cds_WP_001089503.1_2563	29.091	220	597
WP_000361605.1	lcl|NZ_JQQT01000085.1_cds_WP_000218834.1_1847	29.388	245	597
WP_000361605.1	lcl|NZ_JQQT01000219.1_cds_WP_000184524.1_3582	27.979	193	597
WP_000361605.1	lcl|NZ_JQQT01000095.1_cds_WP_000047473.1_1977	26.977	215	597
WP_000361605.1	lcl|NZ_JQQT01000124.1_cds_WP_000052667.1_2472	26.201	229	597
WP_000361605.1	lcl|NZ_JQQT01000101.1_cds_WP_000603361.1_2091	25.000	228	597
WP_000361605.1	lcl|NZ_JQQT01000070.1_cds_WP_000651462.1_1577	26.984	252	597
WP_000361605.1	lcl|NZ_JQQT01000115.1_cds_WP_045192693.1_2267	24.651	215	597
WP_000361605.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	27.451	255	597
WP_000361605.1	lcl|NZ_JQQT01000046.1_cds_WP_001049212.1_953	25.764	229	597
WP_000361605.1	lcl|NZ_JQQT01000069.1_cds_WP_001288322.1_1547	27.660	235	597
WP_000361605.1	lcl|NZ_JQQT01000075.1_cds_WP_000598571.1_1633	26.244	221	597
WP_000361605.1	lcl|NZ_JQQT01000101.1_cds_WP_000054169.1_2108	24.876	201	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	29.327	208	597
WP_000361605.1	lcl|NZ_JQQT01000013.1_cds_WP_000626143.1_336	24.719	178	597
WP_000361605.1	lcl|NZ_JQQT01000037.1_cds_WP_000136058.1_818	27.753	227	597
WP_000361605.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	24.783	230	597
WP_000361605.1	lcl|NZ_JQQT01000123.1_cds_WP_000481721.1_2386	23.431	239	597
WP_000699347.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	31.304	345	350
WP_000699347.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	24.438	356	350
WP_000699347.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	24.576	354	350
WP_000699347.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	23.871	310	350
WP_000699347.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	24.759	311	350
WP_000699347.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	24.675	308	350
WP_000699347.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	25.000	256	350
WP_000699347.1	lcl|NZ_JQQT01000229.1_cds_WP_000709508.1_3621	25.882	255	350
WP_000699347.1	lcl|NZ_JQQT01000032.1_cds_WP_001074779.1_669	24.609	256	350
WP_000699347.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	24.468	188	350
WP_000275582.1	lcl|NZ_JQQT01000046.1_cds_WP_061231787.1_986	36.957	276	349
WP_000275582.1	lcl|NZ_JQQT01000189.1_cds_WP_001033784.1_3351	28.994	338	349
WP_000275582.1	lcl|NZ_JQQT01000189.1_cds_WP_002072154.1_3345	27.566	341	349
WP_000275582.1	lcl|NZ_JQQT01000046.1_cds_WP_061231787.1_986	36.957	276	349
WP_000275582.1	lcl|NZ_JQQT01000189.1_cds_WP_001033784.1_3351	28.994	338	349
WP_000275582.1	lcl|NZ_JQQT01000189.1_cds_WP_002072154.1_3345	27.566	341	349
WP_000623952.1	lcl|NZ_JQQT01000179.1_cds_WP_001035155.1_3269	35.938	64	247
WP_000208484.1	lcl|NZ_JQQT01000006.1_cds_WP_061231768.1_129	26.316	266	323
WP_000208484.1	lcl|NZ_JQQT01000206.1_cds_WP_061231791.1_3499	23.297	279	323
WP_000208484.1	lcl|NZ_JQQT01000006.1_cds_WP_061231768.1_129	26.316	266	323
WP_000208484.1	lcl|NZ_JQQT01000206.1_cds_WP_061231791.1_3499	23.297	279	323
WP_000615098.1	lcl|NZ_JQQT01000021.1_cds_WP_001082181.1_412	25.311	241	340
WP_000615098.1	lcl|NZ_JQQT01000140.1_cds_WP_061231816.1_2711	22.267	247	340
WP_000615098.1	lcl|NZ_JQQT01000090.1_cds_WP_000283290.1_1907	23.116	199	340
WP_000723077.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	31.788	302	332
WP_000723077.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	29.126	309	332
WP_000723077.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	28.399	331	332
WP_000723077.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	29.697	330	332
WP_000723077.1	lcl|NZ_JQQT01000229.1_cds_WP_000709508.1_3621	26.852	324	332
WP_000723077.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	26.115	314	332
WP_000723077.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	23.792	269	332
