WP_000340713.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	90.698	86	106
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	90.385	312	314
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	59.524	42	314
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	70.000	30	314
WP_000412665.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	25.153	326	314
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	25.633	316	314
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	26.425	193	314
WP_000412665.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	23.793	290	314
WP_000412665.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	25.075	335	314
WP_000412665.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	21.765	170	314
WP_000412665.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.381	278	314
WP_000412665.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	25.854	205	314
WP_225740483.1	lcl|NZ_JQRN01000018.1_cds_WP_061222768.1_739	24.658	219	219
WP_000361605.1	lcl|NZ_JQRN01000107.1_cds_WP_061224136.1_2511	35.925	373	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223062.1_1117	32.840	405	597
WP_000361605.1	lcl|NZ_JQRN01000054.1_cds_WP_061223337.1_1497	33.175	422	597
WP_000361605.1	lcl|NZ_JQRN01000018.1_cds_WP_061222757.1_724	26.027	511	597
WP_000361605.1	lcl|NZ_JQRN01000005.1_cds_WP_061222321.1_163	27.897	233	597
WP_000361605.1	lcl|NZ_JQRN01000133.1_cds_WP_061224448.1_2913	30.837	227	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_061223307.1_1465	26.407	231	597
WP_000361605.1	lcl|NZ_JQRN01000063.1_cds_WP_061223527.1_1766	30.736	231	597
WP_000361605.1	lcl|NZ_JQRN01000090.1_cds_WP_036093897.1_2301	30.052	193	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_004507985.1_1147	30.594	219	597
WP_000361605.1	lcl|NZ_JQRN01000073.1_cds_WP_061223869.1_2170	25.862	232	597
WP_000361605.1	lcl|NZ_JQRN01000015.1_cds_WP_004507421.1_622	27.309	249	597
WP_000361605.1	lcl|NZ_JQRN01000140.1_cds_WP_061224516.1_3004	30.380	237	597
WP_000361605.1	lcl|NZ_JQRN01000061.1_cds_WP_061223425.1_1627	28.571	224	597
WP_000361605.1	lcl|NZ_JQRN01000007.1_cds_WP_004496188.1_238	25.909	220	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_036093246.1_1455	31.364	220	597
WP_000361605.1	lcl|NZ_JQRN01000159.1_cds_WP_036091898.1_3201	24.336	226	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223079.1_1146	27.572	243	597
WP_000361605.1	lcl|NZ_JQRN01000062.1_cds_WP_061223449.1_1660	26.271	236	597
WP_000361605.1	lcl|NZ_JQRN01000062.1_cds_WP_061223449.1_1660	27.389	157	597
WP_000361605.1	lcl|NZ_JQRN01000037.1_cds_WP_061223049.1_1100	26.908	249	597
WP_000361605.1	lcl|NZ_JQRN01000037.1_cds_WP_061223049.1_1100	27.222	180	597
WP_000361605.1	lcl|NZ_JQRN01000125.1_cds_WP_061224325.1_2749	27.723	202	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_004499255.1_1472	27.966	236	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223069.1_1127	25.909	220	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223068.1_1125	25.641	234	597
WP_000361605.1	lcl|NZ_JQRN01000051.1_cds_WP_061223282.1_1411	26.295	251	597
WP_000361605.1	lcl|NZ_JQRN01000002.1_cds_WP_004504567.1_77	22.886	201	597
WP_000361605.1	lcl|NZ_JQRN01000088.1_cds_WP_061223962.1_2279	27.111	225	597
WP_000361605.1	lcl|NZ_JQRN01000092.1_cds_WP_004508758.1_2322	46.429	56	597
WP_000361605.1	lcl|NZ_JQRN01000092.1_cds_WP_004508758.1_2322	24.194	186	597
WP_000361605.1	lcl|NZ_JQRN01000107.1_cds_WP_061224136.1_2511	35.925	373	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223062.1_1117	32.840	405	597
WP_000361605.1	lcl|NZ_JQRN01000054.1_cds_WP_061223337.1_1497	33.175	422	597
WP_000361605.1	lcl|NZ_JQRN01000018.1_cds_WP_061222757.1_724	26.027	511	597
WP_000361605.1	lcl|NZ_JQRN01000005.1_cds_WP_061222321.1_163	27.897	233	597
WP_000361605.1	lcl|NZ_JQRN01000133.1_cds_WP_061224448.1_2913	30.837	227	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_061223307.1_1465	26.407	231	597
WP_000361605.1	lcl|NZ_JQRN01000063.1_cds_WP_061223527.1_1766	30.736	231	597
WP_000361605.1	lcl|NZ_JQRN01000090.1_cds_WP_036093897.1_2301	30.052	193	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_004507985.1_1147	30.594	219	597
WP_000361605.1	lcl|NZ_JQRN01000073.1_cds_WP_061223869.1_2170	25.862	232	597
WP_000361605.1	lcl|NZ_JQRN01000015.1_cds_WP_004507421.1_622	27.309	249	597
WP_000361605.1	lcl|NZ_JQRN01000140.1_cds_WP_061224516.1_3004	30.380	237	597
WP_000361605.1	lcl|NZ_JQRN01000061.1_cds_WP_061223425.1_1627	28.571	224	597
WP_000361605.1	lcl|NZ_JQRN01000007.1_cds_WP_004496188.1_238	25.909	220	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_036093246.1_1455	31.364	220	597
WP_000361605.1	lcl|NZ_JQRN01000159.1_cds_WP_036091898.1_3201	24.336	226	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223079.1_1146	27.572	243	597
WP_000361605.1	lcl|NZ_JQRN01000062.1_cds_WP_061223449.1_1660	26.271	236	597
WP_000361605.1	lcl|NZ_JQRN01000062.1_cds_WP_061223449.1_1660	27.389	157	597
WP_000361605.1	lcl|NZ_JQRN01000037.1_cds_WP_061223049.1_1100	26.908	249	597
WP_000361605.1	lcl|NZ_JQRN01000037.1_cds_WP_061223049.1_1100	27.222	180	597
WP_000361605.1	lcl|NZ_JQRN01000125.1_cds_WP_061224325.1_2749	27.723	202	597
WP_000361605.1	lcl|NZ_JQRN01000053.1_cds_WP_004499255.1_1472	27.966	236	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223069.1_1127	25.909	220	597
WP_000361605.1	lcl|NZ_JQRN01000038.1_cds_WP_061223068.1_1125	25.641	234	597
WP_000361605.1	lcl|NZ_JQRN01000051.1_cds_WP_061223282.1_1411	26.295	251	597
WP_000361605.1	lcl|NZ_JQRN01000002.1_cds_WP_004504567.1_77	22.886	201	597
WP_000361605.1	lcl|NZ_JQRN01000088.1_cds_WP_061223962.1_2279	27.111	225	597
WP_000361605.1	lcl|NZ_JQRN01000092.1_cds_WP_004508758.1_2322	46.429	56	597
WP_000361605.1	lcl|NZ_JQRN01000092.1_cds_WP_004508758.1_2322	24.194	186	597
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	31.304	345	350
WP_000699347.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	24.438	356	350
WP_000699347.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	24.011	354	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	24.110	365	350
WP_000699347.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	25.401	374	350
WP_000699347.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	23.333	360	350
WP_000699347.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	27.203	261	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	23.154	298	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	23.876	356	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	25.000	256	350
WP_000699347.1	lcl|NZ_JQRN01000077.1_cds_WP_061223910.1_2219	25.490	255	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_201029113.1_726	24.615	260	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222732.1_696	26.344	186	350
WP_000699347.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	24.016	254	350
WP_000699347.1	lcl|NZ_JQRN01000007.1_cds_WP_061222428.1_301	24.521	261	350
WP_000699347.1	lcl|NZ_JQRN01000172.1_cds_WP_061224763.1_3341	22.490	249	350
WP_000275582.1	lcl|NZ_JQRN01000018.1_cds_WP_061222752.1_719	37.391	345	349
WP_000275582.1	lcl|NZ_JQRN01000018.1_cds_WP_061222749.1_715	34.545	330	349
WP_000275582.1	lcl|NZ_JQRN01000037.1_cds_WP_061223028.1_1071	34.395	314	349
WP_000275582.1	lcl|NZ_JQRN01000018.1_cds_WP_061222752.1_719	37.391	345	349
WP_000275582.1	lcl|NZ_JQRN01000018.1_cds_WP_061222749.1_715	34.545	330	349
WP_000275582.1	lcl|NZ_JQRN01000037.1_cds_WP_061223028.1_1071	34.395	314	349
WP_000808025.1	lcl|NZ_JQRN01000056.1_cds_WP_061223374.1_1551	31.818	88	441
WP_000623952.1	lcl|NZ_JQRN01000018.1_cds_WP_061222756.1_723	37.553	237	247
WP_000623952.1	lcl|NZ_JQRN01000018.1_cds_WP_061222747.1_713	34.361	227	247
WP_000208484.1	lcl|NZ_JQRN01000141.1_cds_WP_061224523.1_3017	25.564	266	323
WP_000208484.1	lcl|NZ_JQRN01000018.1_cds_WP_061222734.1_699	24.444	270	323
WP_000208484.1	lcl|NZ_JQRN01000027.1_cds_WP_061222885.1_880	21.661	277	323
WP_000208484.1	lcl|NZ_JQRN01000141.1_cds_WP_061224523.1_3017	25.564	266	323
WP_000208484.1	lcl|NZ_JQRN01000018.1_cds_WP_061222734.1_699	24.444	270	323
WP_000208484.1	lcl|NZ_JQRN01000027.1_cds_WP_061222885.1_880	21.661	277	323
WP_001031896.1	lcl|NZ_JQRN01000018.1_cds_WP_061222762.1_729	27.083	144	361
WP_000615098.1	lcl|NZ_JQRN01000066.1_cds_WP_061223666.1_1934	23.750	240	340
WP_000615098.1	lcl|NZ_JQRN01000011.1_cds_WP_061222498.1_399	23.618	199	340
WP_000615098.1	lcl|NZ_JQRN01000180.1_cds_WP_004505253.1_3439	26.174	149	340
WP_000615098.1	lcl|NZ_JQRN01000068.1_cds_WP_338132551.1_2051	22.148	149	340
WP_000615098.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS03760_745	21.930	228	340
WP_000615098.1	lcl|NZ_JQRN01000018.1_cds_WP_061222744.1_710	22.028	286	340
WP_000373631.1	lcl|NZ_JQRN01000018.1_cds_WP_201029111.1_708	24.251	334	609
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	83.587	329	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	30.769	299	332
WP_000723077.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	29.909	331	332
WP_000723077.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	28.115	313	332
WP_000723077.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	29.179	329	332
WP_000723077.1	lcl|NZ_JQRN01000077.1_cds_WP_061223910.1_2219	27.160	324	332
WP_000723077.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	23.864	352	332
WP_000723077.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	26.266	316	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222732.1_696	27.887	355	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222781.1_754	23.792	269	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222723.1_685	32.540	126	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	21.377	276	332
WP_000723077.1	lcl|NZ_JQRN01000094.1_cds_WP_061224018.1_2361	26.961	204	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	22.364	313	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	23.077	286	332
WP_000723077.1	lcl|NZ_JQRN01000018.1_cds_WP_201029113.1_726	24.138	174	332
