WP_000340713.1	lcl|NZ_AFKR01000141.1_cds_WP_000340715.1_1407	95.349	86	106
WP_000412665.1	lcl|NZ_AFKR01000141.1_cds_WP_000410273.1_1406	95.192	312	314
WP_000412665.1	lcl|NZ_AFKR01000141.1_cds_WP_000093099.1_1386	53.968	63	314
WP_000412665.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	24.925	333	314
WP_000412665.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	26.766	269	314
WP_000412665.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	26.425	193	314
WP_000412665.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	25.263	190	314
WP_000361605.1	lcl|NZ_AFKR01000267.1_cds_WP_000172202.1_365	35.185	378	597
WP_000361605.1	lcl|NZ_AFKR01000237.1_cds_WP_000667646.1_556	32.832	399	597
WP_000361605.1	lcl|NZ_AFKR01000013.1_cds_WP_000828455.1_3631	31.591	421	597
WP_000361605.1	lcl|NZ_AFKR01000141.1_cds_WP_000834715.1_1383	31.169	385	597
WP_000361605.1	lcl|NZ_AFKR01000111.1_cds_WP_000510777.1_1668	28.372	215	597
WP_000361605.1	lcl|NZ_AFKR01000186.1_cds_WP_001161019.1_1092	31.579	209	597
WP_000361605.1	lcl|NZ_AFKR01000080.1_cds_WP_000619175.1_2203	29.555	247	597
WP_000361605.1	lcl|NZ_AFKR01000041.1_cds_WP_000942282.1_3278	30.568	229	597
WP_000361605.1	lcl|NZ_AFKR01000265.1_cds_WP_001052498.1_384	24.900	249	597
WP_000361605.1	lcl|NZ_AFKR01000043.1_cds_WP_000433117.1_3216	28.947	228	597
WP_000361605.1	lcl|NZ_AFKR01000062.1_cds_WP_001982953.1_2621	24.779	226	597
WP_000361605.1	lcl|NZ_AFKR01000242.1_cds_WP_001141158.1_511	31.364	220	597
WP_000361605.1	lcl|NZ_AFKR01000080.1_cds_WP_000218838.1_2204	28.980	245	597
WP_000361605.1	lcl|NZ_AFKR01000127.1_cds_WP_001089500.1_1587	29.091	220	597
WP_000361605.1	lcl|NZ_AFKR01000036.1_cds_WP_000184524.1_3374	27.979	193	597
WP_000361605.1	lcl|NZ_AFKR01000098.1_cds_WP_000047473.1_1880	26.977	215	597
WP_000361605.1	lcl|NZ_AFKR01000189.1_cds_WP_000052667.1_1038	26.201	229	597
WP_000361605.1	lcl|NZ_AFKR01000112.1_cds_WP_000590867.1_1662	24.651	215	597
WP_000361605.1	lcl|NZ_AFKR01000038.1_cds_WP_000603361.1_3336	25.000	228	597
WP_000361605.1	lcl|NZ_AFKR01000269.1_cds_WP_000675807.1_361	26.800	250	597
WP_000361605.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	27.451	255	597
WP_000361605.1	lcl|NZ_AFKR01000053.1_cds_WP_001049206.1_2936	25.328	229	597
WP_000361605.1	lcl|NZ_AFKR01000099.1_cds_WP_001288326.1_1852	27.542	236	597
WP_000361605.1	lcl|NZ_AFKR01000350.1_cds_WP_000598571.1_59	26.244	221	597
WP_000361605.1	lcl|NZ_AFKR01000278.1_cds_WP_000574704.1_323	32.258	93	597
WP_000361605.1	lcl|NZ_AFKR01000038.1_cds_WP_000054169.1_3320	24.876	201	597
WP_000361605.1	lcl|NZ_AFKR01000182.1_cds_WP_000136057.1_1131	28.000	225	597
WP_000361605.1	lcl|NZ_AFKR01000276.1_cds_WP_000626143.1_327	29.327	208	597
WP_000361605.1	lcl|NZ_AFKR01000276.1_cds_WP_000626143.1_327	24.719	178	597
WP_000361605.1	lcl|NZ_AFKR01000359.1_cds_WP_000481720.1_24	24.783	230	597
WP_000361605.1	lcl|NZ_AFKR01000359.1_cds_WP_000481720.1_24	23.431	239	597
