WP_000340713.1	lcl|NZ_ANMW01000134.1_cds_WP_000340715.1_2937	95.349	86	106
WP_000412665.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	95.192	312	314
WP_000412665.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	24.925	333	314
WP_000412665.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	26.766	269	314
WP_000412665.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	22.603	292	314
WP_000412665.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	21.898	274	314
WP_000361605.1	lcl|NZ_ANMW01000127.1_cds_WP_001035839.1_2641	52.265	574	597
WP_000361605.1	lcl|NZ_ANMW01000089.1_cds_WP_000172198.1_1964	35.450	378	597
WP_000361605.1	lcl|NZ_ANMW01000130.1_cds_WP_000667646.1_2815	32.832	399	597
WP_000361605.1	lcl|NZ_ANMW01000168.1_cds_WP_000828456.1_3396	31.591	421	597
WP_000361605.1	lcl|NZ_ANMW01000147.1_cds_WP_000510777.1_3071	28.372	215	597
WP_000361605.1	lcl|NZ_ANMW01000107.1_cds_WP_000619173.1_2318	29.960	247	597
WP_000361605.1	lcl|NZ_ANMW01000029.1_cds_WP_001161018.1_584	31.579	209	597
WP_000361605.1	lcl|NZ_ANMW01000089.1_cds_WP_001973922.1_1950	31.004	229	597
WP_000361605.1	lcl|NZ_ANMW01000002.1_cds_WP_001972977.1_28	24.900	249	597
WP_000361605.1	lcl|NZ_ANMW01000094.1_cds_WP_000433117.1_2085	28.947	228	597
WP_000361605.1	lcl|NZ_ANMW01000113.1_cds_WP_001982953.1_2388	24.779	226	597
WP_000361605.1	lcl|NZ_ANMW01000033.1_cds_WP_001141162.1_633	31.364	220	597
WP_000361605.1	lcl|NZ_ANMW01000063.1_cds_WP_000666552.1_1136	27.778	234	597
WP_000361605.1	lcl|NZ_ANMW01000094.1_cds_WP_001089498.1_2117	29.091	220	597
WP_000361605.1	lcl|NZ_ANMW01000107.1_cds_WP_000218836.1_2319	28.980	245	597
WP_000361605.1	lcl|NZ_ANMW01000008.1_cds_WP_000184521.1_125	28.497	193	597
WP_000361605.1	lcl|NZ_ANMW01000017.1_cds_WP_000047473.1_362	26.977	215	597
WP_000361605.1	lcl|NZ_ANMW01000069.1_cds_WP_000052667.1_1368	26.201	229	597
WP_000361605.1	lcl|NZ_ANMW01000127.1_cds_WP_000651459.1_2730	26.984	252	597
WP_000361605.1	lcl|NZ_ANMW01000006.1_cds_WP_000603361.1_63	25.000	228	597
WP_000361605.1	lcl|NZ_ANMW01000068.1_cds_WP_000590871.1_1322	24.651	215	597
WP_000361605.1	lcl|NZ_ANMW01000047.1_cds_WP_001973582.1_879	27.451	255	597
WP_000361605.1	lcl|NZ_ANMW01000047.1_cds_WP_001973582.1_879	25.328	229	597
WP_000361605.1	lcl|NZ_ANMW01000009.1_cds_WP_001288326.1_220	27.542	236	597
WP_000361605.1	lcl|NZ_ANMW01000067.1_cds_WP_000598571.1_1215	26.244	221	597
WP_000361605.1	lcl|NZ_ANMW01000006.1_cds_WP_000054169.1_81	24.876	201	597
WP_000361605.1	lcl|NZ_ANMW01000104.1_cds_WP_000136057.1_2243	28.000	225	597
WP_000361605.1	lcl|NZ_ANMW01000045.1_cds_WP_000626143.1_843	29.327	208	597
WP_000361605.1	lcl|NZ_ANMW01000045.1_cds_WP_000626143.1_843	24.719	178	597
WP_000361605.1	lcl|NZ_ANMW01000146.1_cds_WP_000481722.1_3061	24.783	230	597
WP_000361605.1	lcl|NZ_ANMW01000146.1_cds_WP_000481722.1_3061	23.431	239	597
WP_000361605.1	lcl|NZ_ANMW01000127.1_cds_WP_001035839.1_2641	52.265	574	597
WP_000361605.1	lcl|NZ_ANMW01000089.1_cds_WP_000172198.1_1964	35.450	378	597
WP_000361605.1	lcl|NZ_ANMW01000130.1_cds_WP_000667646.1_2815	32.832	399	597
WP_000361605.1	lcl|NZ_ANMW01000168.1_cds_WP_000828456.1_3396	31.591	421	597
WP_000361605.1	lcl|NZ_ANMW01000147.1_cds_WP_000510777.1_3071	28.372	215	597
WP_000361605.1	lcl|NZ_ANMW01000107.1_cds_WP_000619173.1_2318	29.960	247	597
