WP_000340713.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594790.1_2654	64.865	74	106
WP_000412665.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761209.1_2653	81.847	314	314
WP_000412665.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725791.1_406	23.333	330	314
WP_000412665.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135688220.1_2601	22.185	302	314
WP_000412665.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638554.1_2583	26.203	187	314
WP_000412665.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638522.1_2603	22.500	280	314
WP_000412665.1	lcl|NZ_JAIZBN010000002.1_cds_WP_100715920.1_3021	23.529	170	314
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761207.1_2651	32.294	545	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135651700.1_1463	43.983	241	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716163.1_702	37.415	294	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760342.1_988	36.900	271	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760203.1_642	37.544	285	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760344.1_990	34.252	254	597
WP_000361605.1	lcl|NZ_JAIZBN010000004.1_cds_WP_238761739.1_3637	28.846	364	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135591471.1_1790	29.279	222	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100717653.1_3236	26.724	232	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135592251.1_2514	30.213	235	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594549.1_963	30.631	222	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100728022.1_2453	28.070	228	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594135.1_1123	28.856	201	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760018.1_219	32.889	225	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100721480.1_898	28.509	228	597
WP_000361605.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761445.1_3045	27.542	236	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761508.1_3145	29.577	213	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761143.1_2488	26.852	216	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100717123.1_2239	26.339	224	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100716583.1_3313	24.554	224	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760353.1_1006	26.590	173	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238759934.1_56	24.324	222	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761027.1_2212	27.727	220	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100718965.1_3153	28.713	202	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100727059.1_3314	27.329	161	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100727059.1_3314	24.590	244	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716774.1_2088	24.000	225	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761284.1_1327	28.000	225	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761284.1_1327	27.869	183	597
WP_000361605.1	lcl|NZ_JAIZBN010000004.1_cds_WP_135603492.1_3491	28.444	225	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100719685.1_962	28.194	227	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761300.1_1949	25.728	206	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100718385.1_1376	27.155	232	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760299.1_844	24.670	227	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760632.1_1544	23.902	205	597
WP_000361605.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761474.1_3078	25.311	241	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761547.1_3248	24.731	186	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761547.1_3248	25.328	229	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761207.1_2651	32.294	545	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135651700.1_1463	43.983	241	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716163.1_702	37.415	294	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760342.1_988	36.900	271	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760203.1_642	37.544	285	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760344.1_990	34.252	254	597
WP_000361605.1	lcl|NZ_JAIZBN010000004.1_cds_WP_238761739.1_3637	28.846	364	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135591471.1_1790	29.279	222	597
WP_000361605.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100717653.1_3236	26.724	232	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135592251.1_2514	30.213	235	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594549.1_963	30.631	222	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100728022.1_2453	28.070	228	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594135.1_1123	28.856	201	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760018.1_219	32.889	225	597
WP_000361605.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100721480.1_898	28.509	228	597
