WP_000340713.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746496.1_2397	61.538	78	106
WP_000412665.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	81.290	310	314
WP_000412665.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	27.619	315	314
WP_000412665.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	23.795	332	314
WP_000412665.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	22.941	170	314
WP_000412665.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	24.444	180	314
WP_000361605.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265395807.1_2401	50.868	576	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395367.1_1400	44.444	225	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394948.1_659	40.083	242	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744907.1_947	34.572	269	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238776969.1_598	37.712	236	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265397348.1_949	29.577	355	597
WP_000361605.1	lcl|NZ_JAMQPY010000003.1_cds_WP_265395537.1_2807	31.559	263	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395960.1_1719	29.358	218	597
WP_000361605.1	lcl|NZ_JAMQPY010000004.1_cds_WP_135745841.1_3272	27.426	237	597
WP_000361605.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238777984.1_2537	28.295	258	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744926.1_924	32.287	223	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394894.1_861	29.333	225	597
WP_000361605.1	lcl|NZ_JAMQPY010000006.1_cds_WP_100728389.1_3724	28.636	220	597
WP_000361605.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265395642.1_2599	28.821	229	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238776757.1_191	29.730	222	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238734424.1_1063	28.000	200	597
WP_000361605.1	lcl|NZ_JAMQPY010000004.1_cds_WP_265395419.1_3340	26.339	224	597
WP_000361605.1	lcl|NZ_JAMQPY010000004.1_cds_WP_265396119.1_3180	30.526	190	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744206.1_2140	28.636	220	597
WP_000361605.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135592366.1_2167	26.339	224	597
