WP_000340713.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733653.1_3118	89.535	86	106
WP_000412665.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	91.083	314	314
WP_000412665.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	24.615	325	314
WP_000412665.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	26.022	269	314
WP_000412665.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	23.891	293	314
WP_000412665.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	22.941	170	314
WP_000412665.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	26.490	151	314
WP_000412665.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	23.151	311	314
WP_000361605.1	lcl|NZ_JASUZS010000017.1_cds_WP_002735243.1_1172	35.946	370	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002723347.1_1463	31.436	404	597
WP_000361605.1	lcl|NZ_JASUZS010000001.1_cds_WP_107694874.1_183	32.542	421	597
WP_000361605.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733589.1_3150	25.097	518	597
WP_000361605.1	lcl|NZ_JASUZS010000016.1_cds_WP_002723679.1_1065	27.830	212	597
WP_000361605.1	lcl|NZ_JASUZS010000004.1_cds_WP_002726143.1_2387	31.081	222	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002733932.1_2602	26.407	231	597
WP_000361605.1	lcl|NZ_JASUZS010000013.1_cds_WP_002734207.1_793	30.303	231	597
WP_000361605.1	lcl|NZ_JASUZS010000030.1_cds_WP_002732862.1_2213	30.319	188	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721914.1_2890	27.935	247	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724285.1_1525	28.879	232	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721827.1_2857	29.302	215	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002729296.1_2838	28.704	216	597
WP_000361605.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728388.1_3036	27.778	216	597
WP_000361605.1	lcl|NZ_JASUZS010000016.1_cds_WP_002725984.1_1034	24.779	226	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729758.1_2593	32.273	220	597
WP_000361605.1	lcl|NZ_JASUZS010000018.1_cds_WP_002733837.1_1216	28.235	255	597
WP_000361605.1	lcl|NZ_JASUZS010000018.1_cds_WP_002733837.1_1216	26.230	183	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002730493.1_1543	25.581	215	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_016749008.1_2687	26.724	232	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_016749008.1_2687	27.389	157	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724311.1_1524	25.911	247	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729133.1_2609	27.234	235	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735056.1_1378	25.714	210	597
WP_000361605.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733736.1_3258	26.587	252	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724740.1_1504	26.364	220	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002734915.1_1473	25.641	234	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002734915.1_1473	24.314	255	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735022.1_1482	44.828	58	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735022.1_1482	25.000	180	597
WP_000361605.1	lcl|NZ_JASUZS010000004.1_cds_WP_002734479.1_2460	22.388	201	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002723659.1_2696	27.111	225	597
WP_000361605.1	lcl|NZ_JASUZS010000017.1_cds_WP_002735243.1_1172	35.946	370	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002723347.1_1463	31.436	404	597
WP_000361605.1	lcl|NZ_JASUZS010000001.1_cds_WP_107694874.1_183	32.542	421	597
WP_000361605.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733589.1_3150	25.097	518	597
WP_000361605.1	lcl|NZ_JASUZS010000016.1_cds_WP_002723679.1_1065	27.830	212	597
WP_000361605.1	lcl|NZ_JASUZS010000004.1_cds_WP_002726143.1_2387	31.081	222	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002733932.1_2602	26.407	231	597
WP_000361605.1	lcl|NZ_JASUZS010000013.1_cds_WP_002734207.1_793	30.303	231	597
WP_000361605.1	lcl|NZ_JASUZS010000030.1_cds_WP_002732862.1_2213	30.319	188	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721914.1_2890	27.935	247	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724285.1_1525	28.879	232	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721827.1_2857	29.302	215	597
WP_000361605.1	lcl|NZ_JASUZS010000006.1_cds_WP_002729296.1_2838	28.704	216	597
WP_000361605.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728388.1_3036	27.778	216	597
WP_000361605.1	lcl|NZ_JASUZS010000016.1_cds_WP_002725984.1_1034	24.779	226	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729758.1_2593	32.273	220	597
WP_000361605.1	lcl|NZ_JASUZS010000018.1_cds_WP_002733837.1_1216	28.235	255	597
WP_000361605.1	lcl|NZ_JASUZS010000018.1_cds_WP_002733837.1_1216	26.230	183	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002730493.1_1543	25.581	215	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_016749008.1_2687	26.724	232	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_016749008.1_2687	27.389	157	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724311.1_1524	25.911	247	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729133.1_2609	27.234	235	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735056.1_1378	25.714	210	597
WP_000361605.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733736.1_3258	26.587	252	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002724740.1_1504	26.364	220	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002734915.1_1473	25.641	234	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002734915.1_1473	24.314	255	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735022.1_1482	44.828	58	597
WP_000361605.1	lcl|NZ_JASUZS010000002.1_cds_WP_002735022.1_1482	25.000	180	597
WP_000361605.1	lcl|NZ_JASUZS010000004.1_cds_WP_002734479.1_2460	22.388	201	597
WP_000361605.1	lcl|NZ_JASUZS010000005.1_cds_WP_002723659.1_2696	27.111	225	597
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	31.014	345	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	24.438	356	350
WP_000699347.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	25.281	356	350
WP_000699347.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	25.737	373	350
WP_000699347.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	24.107	336	350
WP_000699347.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732362.1_142	23.596	356	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733638.1_3154	25.485	361	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	22.442	303	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	26.259	278	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	24.609	256	350
WP_000699347.1	lcl|NZ_JASUZS010000003.1_cds_WP_002735602.1_2085	25.882	255	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002744551.1_3148	26.172	256	350
WP_000699347.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733757.1_3187	26.344	186	350
