WP_000340713.1	lcl|NZ_AFKO01000031.1_cds_WP_000340715.1_3045	95.349	86	106
WP_000412665.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	95.192	312	314
WP_000412665.1	lcl|NZ_AFKO01000031.1_cds_WP_000093099.1_3066	53.968	63	314
WP_000412665.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	24.925	333	314
WP_000412665.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	26.766	269	314
WP_000412665.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	26.425	193	314
WP_000412665.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	22.680	291	314
WP_000361605.1	lcl|NZ_AFKO01000074.1_cds_WP_000172202.1_2044	35.185	378	597
WP_000361605.1	lcl|NZ_AFKO01000117.1_cds_WP_000667646.1_1631	32.832	399	597
WP_000361605.1	lcl|NZ_AFKO01000032.1_cds_WP_000828455.1_3020	31.591	421	597
WP_000361605.1	lcl|NZ_AFKO01000031.1_cds_WP_000834715.1_3069	31.169	385	597
WP_000361605.1	lcl|NZ_AFKO01000214.1_cds_WP_000510777.1_438	28.372	215	597
WP_000361605.1	lcl|NZ_AFKO01000266.1_cds_WP_001161019.1_237	31.579	209	597
WP_000361605.1	lcl|NZ_AFKO01000051.1_cds_WP_000619175.1_2352	29.555	247	597
WP_000361605.1	lcl|NZ_AFKO01000135.1_cds_WP_000942282.1_1294	30.568	229	597
WP_000361605.1	lcl|NZ_AFKO01000200.1_cds_WP_001052498.1_519	24.900	249	597
WP_000361605.1	lcl|NZ_AFKO01000014.1_cds_WP_000433117.1_3563	28.947	228	597
WP_000361605.1	lcl|NZ_AFKO01000023.1_cds_WP_001982953.1_3323	24.779	226	597
WP_000361605.1	lcl|NZ_AFKO01000235.1_cds_WP_001141158.1_376	31.364	220	597
WP_000361605.1	lcl|NZ_AFKO01000051.1_cds_WP_000218838.1_2353	28.980	245	597
WP_000361605.1	lcl|NZ_AFKO01000014.1_cds_WP_000666552.1_3615	27.778	234	597
WP_000361605.1	lcl|NZ_AFKO01000014.1_cds_WP_001089500.1_3595	29.091	220	597
WP_000361605.1	lcl|NZ_AFKO01000053.1_cds_WP_000184524.1_2315	27.979	193	597
WP_000361605.1	lcl|NZ_AFKO01000137.1_cds_WP_000047473.1_1195	26.977	215	597
WP_000361605.1	lcl|NZ_AFKO01000140.1_cds_WP_000052667.1_1159	26.201	229	597
WP_000361605.1	lcl|NZ_AFKO01000129.1_cds_WP_000590867.1_1369	24.651	215	597
WP_000361605.1	lcl|NZ_AFKO01000122.1_cds_WP_000603361.1_1524	25.000	228	597
WP_000361605.1	lcl|NZ_AFKO01000173.1_cds_WP_000675807.1_755	26.800	250	597
WP_000361605.1	lcl|NZ_AFKO01000056.1_cds_WP_001288326.1_2244	27.542	236	597
WP_000361605.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	27.451	255	597
WP_000361605.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	25.328	229	597
WP_000361605.1	lcl|NZ_AFKO01000068.1_cds_WP_000598571.1_2130	26.244	221	597
WP_000361605.1	lcl|NZ_AFKO01000122.1_cds_WP_000054169.1_1508	24.876	201	597
WP_000361605.1	lcl|NZ_AFKO01000018.1_cds_WP_000136057.1_3463	28.000	225	597
WP_000361605.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	29.327	208	597
WP_000361605.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	24.719	178	597
